"compiler","mode","order","comparison","n","ratio","lo","hi"
"gcc","tput","blocked","compact 128-B node vs 184-B node",8192,0.973131068907694,0.964249991403013,0.975569747208662
"clang","lat","shuffled","compact 128-B node vs 184-B node",8192,0.947412689298887,0.941650738918969,0.949076897182543
"gcc","lat","shuffled","compact 128-B node vs 184-B node",8192,0.946427617164538,0.937998959449284,0.957675277850657
"clang","tput","shuffled","compact 128-B node vs 184-B node",8192,0.9477280247934,0.947402812882364,0.951986615015551
"gcc","tput","shuffled","compact 128-B node vs 184-B node",8192,0.994960747022065,0.98809916831135,0.996576701063095
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",8192,2.28290801380118,2.22900522008332,2.29343148541501
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",8192,3.39128662154039,3.37076255683897,3.39792402106493
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,1.94856341736551,1.94119222125056,1.95050355551019
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.23073106185908,2.2004379630061,2.24823158883964
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.94091586487594,2.93739636468786,2.94195859113627
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,3.44199430514194,3.39835500288168,3.45139860859542
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.41041618806953,2.38353393566136,2.41854195323246
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,3.00054220776335,2.98122931818584,3.03427759524021
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.19266892810626,2.16083878835452,2.24363223805147
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.35714854078935,2.32412501637431,2.38018373592271
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.60373874913455,2.52946604604278,2.63170185154446
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.88568452793422,2.81703196567963,2.95772724885785
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.05277624371661,1.05043433932889,1.05335934210269
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.01788541012132,1.0126320273339,1.02174065806569
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.06489234657632,1.06338519779592,1.07566414576781
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.04293138459894,1.03012247201681,1.04556372104849
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.00300229398579,0.997769224359602,1.016927385133
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,0.999083382191017,0.990586016847137,1.00423900688671
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",8192,2.46107662160159,2.4590293600677,2.47246282814197
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",8192,3.5453101079025,3.52894441104984,3.57173469921079
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.19266892810626,2.18542524355528,2.24363223805147
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.44981742537978,2.42480858531737,2.45455786546106
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,3.0985155803284,3.09836080457213,3.15187345535379
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,3.45065711832147,3.41243613914097,3.47793512267413
"gcc","lat","blocked","original fusion vs binary search",8192,2.77975364330326,2.77677922823624,2.78920884041586
"gcc","tput","blocked","original fusion vs binary search",8192,6.36714091546826,6.34310889005786,6.46008929664971
"clang","lat","shuffled","original fusion vs binary search",8192,1.44566811069899,1.42168169730605,1.45099913209875
"gcc","lat","shuffled","original fusion vs binary search",8192,2.85101300693936,2.846602803215,2.8741536356867
"clang","tput","shuffled","original fusion vs binary search",8192,1.33275457655994,1.32430065133671,1.34314385077715
"gcc","tput","shuffled","original fusion vs binary search",8192,6.62643429193464,6.60522203411903,6.63287793417017
"gcc","lat","blocked","original fusion vs branch-free B-tree",8192,1.91083562162533,1.91009820525557,1.91145194025497
"gcc","tput","blocked","original fusion vs branch-free B-tree",8192,2.66882461163907,2.65678804308008,2.69400617747725
"clang","lat","shuffled","original fusion vs branch-free B-tree",8192,1.82221564895987,1.80964132160165,1.83413124106154
"gcc","lat","shuffled","original fusion vs branch-free B-tree",8192,1.90816662922692,1.90168882852448,1.92978707942737
"clang","tput","shuffled","original fusion vs branch-free B-tree",8192,2.72336953162027,2.7138624461578,2.74002934955828
"gcc","tput","shuffled","original fusion vs branch-free B-tree",8192,2.65688339798604,2.58650099226163,2.66313932210348
"gcc","lat","blocked","branch-free rank vs original rank",16384,1.08920043056827,1.08900424213438,1.09464867330667
"gcc","tput","blocked","branch-free rank vs original rank",16384,1.05248661424236,1.05078514864302,1.05452066734459
"clang","lat","shuffled","branch-free rank vs original rank",16384,1.02363829961504,1.01192583437484,1.02813921722447
"gcc","lat","shuffled","branch-free rank vs original rank",16384,1.0688585506905,1.05811304756065,1.08541504928311
"clang","tput","shuffled","branch-free rank vs original rank",16384,0.967738120999488,0.967661706639413,0.982115397595832
"gcc","tput","shuffled","branch-free rank vs original rank",16384,1.0355691290564,1.00584009164903,1.03928500061238
"gcc","lat","blocked","compact 128-B node vs 184-B node",16384,0.976609828438776,0.974704799822414,0.99549493727174
"gcc","tput","blocked","compact 128-B node vs 184-B node",16384,1.05378714317318,0.986033401152933,1.05929160079384
"clang","lat","shuffled","compact 128-B node vs 184-B node",16384,0.947028580776331,0.941203568227957,0.954602373738066
"gcc","lat","shuffled","compact 128-B node vs 184-B node",16384,0.974425252884204,0.969361595202711,0.975623249866085
"clang","tput","shuffled","compact 128-B node vs 184-B node",16384,0.948366909837028,0.944065787705128,0.963825135378212
"gcc","tput","shuffled","compact 128-B node vs 184-B node",16384,0.978149726486133,0.968938282202653,0.995063617415102
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",16384,2.13953936741181,2.12742774084648,2.18204333375943
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",16384,3.32084226155326,3.17135724206096,3.38372211729876
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,1.7832925311779,1.78322064511658,1.80851097063267
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.00908161789069,1.98961551864328,2.10605792246305
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.68607346742312,2.6825943543627,2.71110060440976
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.97850524505072,2.89487104413667,2.99896501015009
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.38460084322442,2.38038872880101,2.39217712868591
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.84040942723743,3.83168693620055,3.87543833628206
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.0488007715316,2.0483112025608,2.12285917436534
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.23864274908148,2.19239598776297,2.27006623267569
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.34772595418505,3.30451304962435,3.34818538081445
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,3.61851636719744,3.52505008199365,3.66268798164451
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,0.993607874869019,0.992641001902624,0.994192891614121
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,0.961854081872919,0.957773588754814,0.969095721007121
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,1.00533702470874,1.00123039891566,1.01112261266573
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.996545553532036,0.985459749703745,1.00082842352813
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.933093161989448,0.930715184691895,0.950063408558086
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.957145588316918,0.935056944415155,0.973638152416613
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",16384,2.38460084322442,2.38038872880101,2.39217712868591
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",16384,3.84040942723743,3.83168693620055,3.87543833628206
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.0488007715316,2.0483112025608,2.12285917436534
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.23864274908148,2.19239598776297,2.27006623267569
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,3.34772595418505,3.30451304962435,3.34818538081445
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,3.61851636719744,3.52505008199365,3.66268798164451
"gcc","lat","blocked","original fusion vs binary search",16384,2.61643603482693,2.61139570664009,2.63013174176699
"gcc","tput","blocked","original fusion vs binary search",16384,6.07822860684479,5.99467732898691,6.10411161431205
"clang","lat","shuffled","original fusion vs binary search",16384,1.55502910346057,1.51142927179133,1.57381144737034
"gcc","lat","shuffled","original fusion vs binary search",16384,2.75272017464297,2.73974705015246,2.82168467865664
"clang","tput","shuffled","original fusion vs binary search",16384,1.46721507084494,1.46028039476773,1.51025980798354
"gcc","tput","shuffled","original fusion vs binary search",16384,6.50290716991162,6.44034356882113,6.55078204175394
"gcc","lat","blocked","original fusion vs branch-free B-tree",16384,1.8988193914947,1.88858720223443,1.90218420499635
"gcc","tput","blocked","original fusion vs branch-free B-tree",16384,2.72996697738578,2.6600206424783,2.73430446174177
"clang","lat","shuffled","original fusion vs branch-free B-tree",16384,1.76849971885703,1.76406236131666,1.77867547602818
"gcc","lat","shuffled","original fusion vs branch-free B-tree",16384,1.90539390302065,1.85853125092747,1.91625893684549
"clang","tput","shuffled","original fusion vs branch-free B-tree",16384,2.69623343598739,2.6705832227193,2.73932352064681
"gcc","tput","shuffled","original fusion vs branch-free B-tree",16384,2.71255630240455,2.7112906213844,2.75124845433831
"gcc","lat","blocked","branch-free rank vs original rank",32768,1.09673044260166,1.09551850961936,1.09847250968463
"gcc","tput","blocked","branch-free rank vs original rank",32768,1.05381540736613,1.05286502670094,1.07324351231894
"clang","lat","shuffled","branch-free rank vs original rank",32768,1.03123643803344,1.02895531144061,1.04561506390525
"gcc","lat","shuffled","branch-free rank vs original rank",32768,1.11066284746036,1.10511561763831,1.12594330307183
"clang","tput","shuffled","branch-free rank vs original rank",32768,0.995550104250333,0.991919156414763,1.00694200824947
"gcc","tput","shuffled","branch-free rank vs original rank",32768,1.05119956325128,1.04142165372768,1.06762464377547
"gcc","lat","blocked","compact 128-B node vs 184-B node",32768,0.990306465777798,0.989906292610752,0.990495049955931
"gcc","tput","blocked","compact 128-B node vs 184-B node",32768,0.986888734098697,0.985222798455638,1.03555061779136
"clang","lat","shuffled","compact 128-B node vs 184-B node",32768,0.956460923648251,0.956119344161548,0.958029175239672
"gcc","lat","shuffled","compact 128-B node vs 184-B node",32768,0.947822386853947,0.937307594183179,0.952431571974958
"clang","tput","shuffled","compact 128-B node vs 184-B node",32768,0.95248292812273,0.949318629865474,0.952903057385482
"gcc","tput","shuffled","compact 128-B node vs 184-B node",32768,0.973711388490684,0.970943269967752,0.983302363480084
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",32768,2.25993159485716,2.17910518931969,2.26327073841534
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",32768,4.17707342899127,4.15507414681658,4.32433345669279
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,1.84567227306137,1.80640998549526,1.85499125709346
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,2.0825186586776,2.0073049898566,2.10413982035642
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,3.54366867856233,3.54043303010947,3.5944493056023
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,3.79132867649435,3.76120418246582,4.05383496686843
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.52698702544093,2.49717020721569,2.54149193821308
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.86824391912386,4.7487284471797,4.91438733334197
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.24212412452977,2.14434334400407,2.25025840945068
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.36298265206604,2.24554582760798,2.36729728195522
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.12939761659159,4.12110762262597,4.26035059111292
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,4.33513376749098,4.20244568835582,4.71490974819873
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,1.00224101373987,1.00221300298819,1.00447323699488
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,0.961211279450554,0.959333658712014,0.96421507814645
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,1.0356796620921,1.02611607217671,1.03978584048924
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.994354260154212,0.97527957309295,0.99915172752719
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.94097351415008,0.931980028608697,0.94580148433744
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.934539922619873,0.933115053832892,0.936183162995323
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",32768,2.52698702544093,2.49717020721569,2.54149193821308
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",32768,4.86824391912386,4.7487284471797,4.91438733334197
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.24212412452977,2.14434334400407,2.25025840945068
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.36298265206604,2.24554582760798,2.36729728195522
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,4.12939761659159,4.12110762262597,4.26035059111292
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,4.33513376749098,4.20244568835582,4.71490974819873
"gcc","lat","blocked","original fusion vs binary search",32768,2.18077631191921,2.17709199913808,2.19054262918251
"gcc","tput","blocked","original fusion vs binary search",32768,4.83817438367585,4.82265743204466,4.92412819650289
"clang","lat","shuffled","original fusion vs binary search",32768,1.39346719760151,1.36764837454227,1.42464049201873
"gcc","lat","shuffled","original fusion vs binary search",32768,2.25184634951851,2.23489995720094,2.32812652878816
"clang","tput","shuffled","original fusion vs binary search",32768,1.32890498880282,1.30110044522543,1.33413574264545
"gcc","tput","shuffled","original fusion vs binary search",32768,5.02812090673786,4.98083858439345,5.07987848126691
"gcc","lat","blocked","original fusion vs branch-free B-tree",32768,1.97144953441764,1.97139378132124,1.97964710234837
"gcc","tput","blocked","original fusion vs branch-free B-tree",32768,3.60240359321109,3.55583219462856,3.62442590956316
"clang","lat","shuffled","original fusion vs branch-free B-tree",32768,1.8179777476209,1.79116533513011,1.84528457782062
"gcc","lat","shuffled","original fusion vs branch-free B-tree",32768,1.93535038063635,1.91084757313794,1.94836737263828
"clang","tput","shuffled","original fusion vs branch-free B-tree",32768,3.50496465593636,3.46124358687454,3.53258170259263
"gcc","tput","shuffled","original fusion vs branch-free B-tree",32768,3.5150755733148,3.48251778606371,3.52445562000196
"gcc","lat","blocked","branch-free rank vs original rank",65536,1.09146984917299,1.08726135210391,1.09246234505879
"gcc","tput","blocked","branch-free rank vs original rank",65536,1.08782640499847,1.08584161661961,1.09884144314509
"clang","lat","shuffled","branch-free rank vs original rank",65536,1.02613889531016,1.0145247318526,1.06681262188738
"gcc","lat","shuffled","branch-free rank vs original rank",65536,1.082713185035,1.07241949179814,1.1206420113834
"clang","tput","shuffled","branch-free rank vs original rank",65536,1.01755484192503,0.987433824017525,1.02449056245312
"gcc","tput","shuffled","branch-free rank vs original rank",65536,1.07217047111693,1.06025813708735,1.08252391401727
"gcc","lat","blocked","compact 128-B node vs 184-B node",65536,0.98759467977138,0.987378822749939,1.02411796368048
"gcc","tput","blocked","compact 128-B node vs 184-B node",65536,1.01038440686958,1.00702268187345,1.08653714494363
"clang","lat","shuffled","compact 128-B node vs 184-B node",65536,0.946319013990596,0.903468224611213,0.961873047883721
"gcc","lat","shuffled","compact 128-B node vs 184-B node",65536,0.950295625023872,0.941135587274729,0.969410917440162
"clang","tput","shuffled","compact 128-B node vs 184-B node",65536,0.945895365306999,0.899877060714233,0.948420189058395
"gcc","tput","shuffled","compact 128-B node vs 184-B node",65536,1.01379462064269,0.996721503605421,1.03515621887376
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",65536,2.17247991878211,2.16182645874291,2.24014530333824
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",65536,4.1021179315687,4.06304736032219,4.4794991797742
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.71369476990646,1.71192030567316,1.80514570133073
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.96946065974393,1.90500989144096,2.00632661606175
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,3.48187483610224,3.44881469595362,3.49633437727747
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,3.62266036775276,3.5800090837589,3.84764092865031
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.58858180491238,2.58457995365006,2.60159617814836
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,5.2184549784661,5.18110626072161,5.22043690575159
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.19642527269056,2.17630218759016,2.23629013805202
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.38484666567868,2.38026962257443,2.40376972255392
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,4.5036216397306,4.50327906053214,4.61578558602922
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,4.60857345667969,4.4306364317633,4.87793622795998
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.954566425590267,0.953151006890658,0.960176055724099
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.869364254651809,0.861481543389133,0.869515504805864
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.93352476104315,0.913170251641861,0.951830992843265
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.911471151953319,0.890528831453381,0.913875097886807
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.819022648561263,0.783842124232864,0.819164163006651
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.836570201398528,0.820556552777726,0.853123409893691
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",65536,2.58858180491238,2.58457995365006,2.60159617814836
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",65536,5.2184549784661,5.18110626072161,5.22043690575159
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,2.19642527269056,2.17630218759016,2.23629013805202
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,2.38484666567868,2.38026962257443,2.40376972255392
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,4.5036216397306,4.50327906053214,4.61578558602922
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,4.60857345667969,4.4306364317633,4.87793622795998
"gcc","lat","blocked","original fusion vs binary search",65536,1.84214878873409,1.84125389115041,1.85797484201609
"gcc","tput","blocked","original fusion vs binary search",65536,3.88243531411837,3.82651626889459,3.89752555670021
"clang","lat","shuffled","original fusion vs binary search",65536,1.42775748884108,1.38754914608029,1.44745772995991
"gcc","lat","shuffled","original fusion vs binary search",65536,1.97918511771595,1.96563493654044,1.9939353043939
"clang","tput","shuffled","original fusion vs binary search",65536,1.3174093892967,1.25359195500629,1.35994490388242
"gcc","tput","shuffled","original fusion vs binary search",65536,4.0435117549145,4.03117702008407,4.23686410401304
"gcc","lat","blocked","original fusion vs branch-free B-tree",65536,1.94363359456801,1.94358036974479,1.95118447763358
"gcc","tput","blocked","original fusion vs branch-free B-tree",65536,3.51101523203526,3.44415784596743,3.52002397598823
"clang","lat","shuffled","original fusion vs branch-free B-tree",65536,1.74268494558018,1.68637786964129,1.75204762530034
"gcc","lat","shuffled","original fusion vs branch-free B-tree",65536,1.87169610132579,1.81257432300212,1.87985560027349
"clang","tput","shuffled","original fusion vs branch-free B-tree",65536,3.56603724732296,3.48054252901519,3.65455854056198
"gcc","tput","shuffled","original fusion vs branch-free B-tree",65536,3.18046316306672,3.17004472117569,3.27094848193136
"gcc","lat","blocked","branch-free rank vs original rank",131072,1.05160647303797,1.04045299898249,1.06326163836587
"gcc","tput","blocked","branch-free rank vs original rank",131072,1.02832079863307,1.02680159336532,1.08408111551861
"clang","lat","shuffled","branch-free rank vs original rank",131072,1.01464012719379,0.97894003751523,1.04892652766944
"gcc","lat","shuffled","branch-free rank vs original rank",131072,1.03941516276113,1.01499954982233,1.04489499241216
"clang","tput","shuffled","branch-free rank vs original rank",131072,0.991672142948845,0.969590725966813,0.999989991653039
"gcc","tput","shuffled","branch-free rank vs original rank",131072,1.05270580245709,1.0509759981913,1.0723848215957
"gcc","lat","blocked","compact 128-B node vs 184-B node",131072,0.927391867677905,0.918293734190755,0.931359859509911
"gcc","tput","blocked","compact 128-B node vs 184-B node",131072,0.918597411708573,0.763551417008084,0.932476516134104
"clang","lat","shuffled","compact 128-B node vs 184-B node",131072,0.858010090432535,0.828809059144478,0.904993307180813
"gcc","lat","shuffled","compact 128-B node vs 184-B node",131072,0.942397384473624,0.935390468713062,0.954350342212947
"clang","tput","shuffled","compact 128-B node vs 184-B node",131072,0.878024675282398,0.876298929629941,0.944282897906463
"gcc","tput","shuffled","compact 128-B node vs 184-B node",131072,0.935021288744554,0.924856751625309,0.962116538701238
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",131072,1.93180667471913,1.9288083540152,1.93475781906093
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",131072,2.90242308815147,2.45395658964399,3.07115523034296
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.52172662452294,1.49135767044842,1.52956240068451
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.62686865840485,1.5998061790458,1.62795349444591
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,2.5696673599521,2.50246237776252,2.88176927545435
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,2.54360815223209,2.51387920186286,2.56134154024429
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.02757670046915,1.98290400014478,2.04102678511967
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.78203433589191,2.25198518499773,2.97298942908894
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.61001335413641,1.58477260530285,1.71067423911461
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.75371948702097,1.69534663221105,1.78258160283615
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.42434460535321,2.36802349539381,2.43504782597837
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,2.27540393336524,2.26232306571023,2.32006714550438
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,0.981072492091197,0.97986552626872,0.989174993393152
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,0.964479424596156,0.776195709600566,0.965970177044188
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.927672625206806,0.911005265914344,0.991180907414896
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.956873485063116,0.94745053601021,0.985870994984522
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.917931573293401,0.904887725240103,0.922201302290388
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.895559330720245,0.880857303634882,0.921972839350275
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",131072,2.04674824234957,2.02926161523981,2.08091897347651
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",131072,3.00203522722533,2.73097730780022,3.22953703523579
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.71067423911461,1.6965497765002,1.79520785642019
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.75371948702097,1.73252413133346,1.78258160283615
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,2.65350141755023,2.6162012209831,2.81438050463102
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,2.43948741128037,2.36764666523927,2.53234483564624
"gcc","lat","blocked","original fusion vs binary search",131072,2.07408099966376,2.0311324697033,2.10435440828864
"gcc","tput","blocked","original fusion vs binary search",131072,4.2871392698474,4.12183614292033,5.89210971356093
"clang","lat","shuffled","original fusion vs binary search",131072,2.19180611282769,1.9797365435904,2.38322826316903
"gcc","lat","shuffled","original fusion vs binary search",131072,2.6148981184651,2.51862687129639,2.62058371983252
"clang","tput","shuffled","original fusion vs binary search",131072,1.88627944554323,1.78663483007437,2.0163414530359
"gcc","tput","shuffled","original fusion vs binary search",131072,5.01609420601804,4.95693606841525,5.07132282768877
"gcc","lat","blocked","original fusion vs branch-free B-tree",131072,1.89464256890913,1.8392923297564,1.92838643067373
"gcc","tput","blocked","original fusion vs branch-free B-tree",131072,2.85865239220091,2.77764020411855,3.42151331018519
"clang","lat","shuffled","original fusion vs branch-free B-tree",131072,1.72370493903933,1.59378663940346,1.86210283820914
"gcc","lat","shuffled","original fusion vs branch-free B-tree",131072,1.74622961623658,1.70456189494098,1.80367474381463
"clang","tput","shuffled","original fusion vs branch-free B-tree",131072,2.84158047911117,2.83668641808177,2.99491028477123
"gcc","tput","shuffled","original fusion vs branch-free B-tree",131072,2.57489990551707,2.45640814553105,2.60914190709931
"gcc","lat","blocked","branch-free rank vs original rank",262144,1.06480256069706,1.06280721409536,1.08025104101232
"gcc","tput","blocked","branch-free rank vs original rank",262144,1.00208624104254,0.976168722343091,1.04187811368303
"clang","lat","shuffled","branch-free rank vs original rank",262144,0.992025766913948,0.987996662082239,0.996005971644002
"gcc","lat","shuffled","branch-free rank vs original rank",262144,1.03806714034256,1.02409637251058,1.04267006544793
"clang","tput","shuffled","branch-free rank vs original rank",262144,1.00521709263124,0.986008265151356,1.045333389397
"gcc","tput","shuffled","branch-free rank vs original rank",262144,1.02337428791149,0.999959436068251,1.05084457975936
"gcc","lat","blocked","compact 128-B node vs 184-B node",262144,0.922856185151937,0.907262915983831,0.951804195364013
"gcc","tput","blocked","compact 128-B node vs 184-B node",262144,0.934182089765025,0.901881637246745,0.940236835172229
"clang","lat","shuffled","compact 128-B node vs 184-B node",262144,0.876161409217262,0.848163934217965,0.88033333073649
"gcc","lat","shuffled","compact 128-B node vs 184-B node",262144,0.886046489886212,0.881540102859259,0.913804220568844
"clang","tput","shuffled","compact 128-B node vs 184-B node",262144,0.858743123226087,0.834778852275916,0.866906755160017
"gcc","tput","shuffled","compact 128-B node vs 184-B node",262144,0.927602795994084,0.914626400049895,0.943084500092436
