"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"gcc","lat","shuffled","fusion8_c",524288,156.5277,154.4937,160.6171,3
"clang","tput","shuffled","fusion8_c",524288,155.6244,137.381,160.9436,3
"gcc","tput","shuffled","fusion8_c",524288,140.7364,136.3617,141.6412,3
"gcc","lat","blocked","sorted_array",524288,105.9265,105.6305,107.1457,3
"gcc","tput","blocked","sorted_array",524288,52.1851,51.6769,52.5558,3
"clang","lat","shuffled","sorted_array",524288,120.4132,118.0862,124.7345,3
"gcc","lat","shuffled","sorted_array",524288,121.138,119.101,122.9187,3
"clang","tput","shuffled","sorted_array",524288,119.5404,119.4382,121.0648,3
"gcc","tput","shuffled","sorted_array",524288,59.8541,59.1537,60.3149,3
"gcc","lat","blocked","btree16_bl_a64",1048576,79.5715,78.7888,96.051,3
"gcc","tput","blocked","btree16_bl_a64",1048576,34.0714,33.4229,37.7228,3
"clang","lat","shuffled","btree16_bl_a64",1048576,175.0488,158.8928,188.0615,3
"gcc","lat","shuffled","btree16_bl_a64",1048576,153.186,151.8173,155.2536,3
"clang","tput","shuffled","btree16_bl_a64",1048576,54.8889,53.4927,57.5668,3
"gcc","tput","shuffled","btree16_bl_a64",1048576,63.6459,63.4781,64.2563,3
"gcc","lat","blocked","btree8",1048576,175.0809,161.5799,202.7878,3
"gcc","tput","blocked","btree8",1048576,149.1119,148.3582,200.6531,3
"clang","lat","shuffled","btree8",1048576,273.5672,258.5983,295.871,3
"gcc","lat","shuffled","btree8",1048576,240.6784,240.5045,246.7468,3
"clang","tput","shuffled","btree8",1048576,233.078,229.0085,259.5779,3
"gcc","tput","shuffled","btree8",1048576,220.9015,216.8854,221.8384,3
"gcc","lat","blocked","btree8_a64",1048576,164.5248,156.0028,206.7413,3
"gcc","tput","blocked","btree8_a64",1048576,147.081,143.4006,208.725,3
"clang","lat","shuffled","btree8_a64",1048576,271.6476,261.5677,305.0522,3
"gcc","lat","shuffled","btree8_a64",1048576,244.8776,243.3563,249.0036,3
"clang","tput","shuffled","btree8_a64",1048576,234.9228,232.0251,255.4794,3
"gcc","tput","shuffled","btree8_a64",1048576,222.2992,220.7108,225.4791,3
"gcc","lat","blocked","btree8_bl",1048576,146.0266,142.7185,182.1686,3
"gcc","tput","blocked","btree8_bl",1048576,85.6796,84.9487,100.9216,3
"clang","lat","shuffled","btree8_bl",1048576,247.1313,229.628,276.0239,3
"gcc","lat","shuffled","btree8_bl",1048576,220.1294,220.0256,226.709,3
"clang","tput","shuffled","btree8_bl",1048576,104.6783,102.1301,108.8165,3
"gcc","tput","shuffled","btree8_bl",1048576,119.2337,117.8558,120.6482,3
"gcc","lat","blocked","btree8_bl_a64",1048576,122.4731,119.8425,158.0536,3
"gcc","tput","blocked","btree8_bl_a64",1048576,73.9792,73.7305,91.6428,3
"clang","lat","shuffled","btree8_bl_a64",1048576,241.1606,229.7531,246.0648,3
"gcc","lat","shuffled","btree8_bl_a64",1048576,213.0402,211.6852,215.9637,3
"clang","tput","shuffled","btree8_bl_a64",1048576,98.6298,97.554,104.9637,3
"gcc","tput","shuffled","btree8_bl_a64",1048576,126.6098,124.9954,131.3934,3
"gcc","lat","blocked","fusion16_w",1048576,160.6155,158.992,183.5175,3
"gcc","tput","blocked","fusion16_w",1048576,130.5527,128.7521,144.6548,3
"clang","lat","shuffled","fusion16_w",1048576,249.0829,237.7243,254.3488,3
"gcc","lat","shuffled","fusion16_w",1048576,227.6917,224.4965,231.5857,3
"clang","tput","shuffled","fusion16_w",1048576,175.5997,172.7112,186.7966,3
"gcc","tput","shuffled","fusion16_w",1048576,170.2927,170.2362,170.9137,3
"gcc","lat","blocked","fusion8",1048576,267.186,252.6688,303.9581,3
"gcc","tput","blocked","fusion8",1048576,243.5684,238.1378,310.1364,3
"clang","lat","shuffled","fusion8",1048576,387.3642,352.9419,395.7748,3
"gcc","lat","shuffled","fusion8",1048576,332.2144,325.5356,334.8358,3
"clang","tput","shuffled","fusion8",1048576,341.5497,324.292,366.4398,3
"gcc","tput","shuffled","fusion8",1048576,309.2636,307.0129,315.0589,3
"gcc","lat","blocked","fusion8_bf",1048576,273.5764,270.2713,317.5858,3
"gcc","tput","blocked","fusion8_bf",1048576,246.9955,246.3181,319.4183,3
"clang","lat","shuffled","fusion8_bf",1048576,393.8538,350.6577,400.4623,3
"gcc","lat","shuffled","fusion8_bf",1048576,340.4861,338.5254,346.8246,3
"clang","tput","shuffled","fusion8_bf",1048576,336.9095,319.0048,367.0364,3
"gcc","tput","shuffled","fusion8_bf",1048576,327.2949,319.2688,328.1784,3
"gcc","lat","blocked","fusion8_c",1048576,219.4107,217.4332,269.8135,3
"gcc","tput","blocked","fusion8_c",1048576,213.5681,209.9228,252.2598,3
"clang","lat","shuffled","fusion8_c",1048576,337.5336,319.3481,340.3107,3
"gcc","lat","shuffled","fusion8_c",1048576,309.7397,307.9742,314.238,3
"clang","tput","shuffled","fusion8_c",1048576,306.4529,300.7278,334.9579,3
"gcc","tput","shuffled","fusion8_c",1048576,304.6524,296.0709,306.3248,3
"gcc","lat","blocked","sorted_array",1048576,166.8457,164.4287,172.908,3
"gcc","tput","blocked","sorted_array",1048576,86.7416,86.4761,86.9202,3
"clang","lat","shuffled","sorted_array",1048576,168.6386,164.8987,200.354,3
"gcc","lat","shuffled","sorted_array",1048576,206.2119,204.7714,207.3593,3
"clang","tput","shuffled","sorted_array",1048576,177.536,168.306,188.855,3
"gcc","tput","shuffled","sorted_array",1048576,101.1047,100.2975,101.5976,3
"gcc","lat","blocked","btree16_bl_a64",2097152,211.1465,181.3248,226.8311,3
"gcc","tput","blocked","btree16_bl_a64",2097152,103.1876,97.4442,134.584,3
"clang","lat","shuffled","btree16_bl_a64",2097152,240.6998,236.7249,242.4927,3
"gcc","lat","shuffled","btree16_bl_a64",2097152,250.8987,239.2151,259.0546,3
"clang","tput","shuffled","btree16_bl_a64",2097152,116.2582,115.9622,124.353,3
"gcc","tput","shuffled","btree16_bl_a64",2097152,126.1063,123.0408,131.7551,3
"gcc","lat","blocked","btree8",2097152,187.97,175.0549,228.6102,3
"gcc","tput","blocked","btree8",2097152,215.2344,163.3759,362.9425,3
"clang","lat","shuffled","btree8",2097152,265.8615,259.6954,269.0628,3
"gcc","lat","shuffled","btree8",2097152,260.2737,254.0741,279.8599,3
"clang","tput","shuffled","btree8",2097152,240.1215,239.3829,257.4066,3
"gcc","tput","shuffled","btree8",2097152,233.9172,230.5756,235.0861,3
"gcc","lat","blocked","btree8_a64",2097152,176.6968,171.6507,227.7252,3
"gcc","tput","blocked","btree8_a64",2097152,170.3857,165.9576,253.624,3
"clang","lat","shuffled","btree8_a64",2097152,266.2613,261.8774,266.6977,3
"gcc","lat","shuffled","btree8_a64",2097152,264.1907,255.9738,275.5844,3
"clang","tput","shuffled","btree8_a64",2097152,241.8854,240.0742,257.9071,3
"gcc","tput","shuffled","btree8_a64",2097152,234.7321,229.0131,234.7748,3
"gcc","lat","blocked","btree8_bl",2097152,175.1083,155.04,241.0736,3
"gcc","tput","blocked","btree8_bl",2097152,87.4649,83.5419,109.0027,3
"clang","lat","shuffled","btree8_bl",2097152,283.8959,277.2598,287.735,3
"gcc","lat","shuffled","btree8_bl",2097152,275.8865,275.6104,305.1224,3
"clang","tput","shuffled","btree8_bl",2097152,95.7001,95.4422,99.8611,3
"gcc","tput","shuffled","btree8_bl",2097152,123.5138,120.9915,124.4308,3
"gcc","lat","blocked","btree8_bl_a64",2097152,144.8975,128.1509,219.6793,3
"gcc","tput","blocked","btree8_bl_a64",2097152,66.4566,66.3467,103.3951,3
"clang","lat","shuffled","btree8_bl_a64",2097152,273.5733,269.1788,276.21,3
"gcc","lat","shuffled","btree8_bl_a64",2097152,265.918,262.3962,290.2863,3
"clang","tput","shuffled","btree8_bl_a64",2097152,93.0496,90.6525,95.6192,3
"gcc","tput","shuffled","btree8_bl_a64",2097152,121.3547,117.3599,121.431,3
"gcc","lat","blocked","fusion16_w",2097152,303.2761,266.0919,305.925,3
"gcc","tput","blocked","fusion16_w",2097152,257.6324,227.1973,288.5269,3
"clang","lat","shuffled","fusion16_w",2097152,352.6688,352.507,353.0472,3
"gcc","lat","shuffled","fusion16_w",2097152,356.0669,330.4321,362.294,3
"clang","tput","shuffled","fusion16_w",2097152,326.4984,319.87,343.2068,3
"gcc","tput","shuffled","fusion16_w",2097152,292.1844,281.4056,301.619,3
"gcc","lat","blocked","fusion8",2097152,322.9431,286.3998,351.6464,3
"gcc","tput","blocked","fusion8",2097152,291.0019,265.947,319.5816,3
"clang","lat","shuffled","fusion8",2097152,358.931,357.1106,359.0759,3
"gcc","lat","shuffled","fusion8",2097152,363.4338,351.4984,393.1381,3
"clang","tput","shuffled","fusion8",2097152,341.2613,339.5645,382.5455,3
"gcc","tput","shuffled","fusion8",2097152,339.2151,333.4427,347.67,3
"gcc","lat","blocked","fusion8_bf",2097152,339.92,296.5683,340.332,3
"gcc","tput","blocked","fusion8_bf",2097152,305.1117,255.2734,347.258,3
"clang","lat","shuffled","fusion8_bf",2097152,367.8986,358.7799,371.0938,3
"gcc","lat","shuffled","fusion8_bf",2097152,370.1233,364.0396,414.5691,3
"clang","tput","shuffled","fusion8_bf",2097152,345.3629,344.6243,375.679,3
"gcc","tput","shuffled","fusion8_bf",2097152,346.8384,329.2343,350.798,3
"gcc","lat","blocked","fusion8_c",2097152,285.3592,234.2941,294.9265,3
"gcc","tput","blocked","fusion8_c",2097152,231.369,227.7985,333.0917,3
"clang","lat","shuffled","fusion8_c",2097152,337.6617,329.4556,338.2965,3
"gcc","lat","shuffled","fusion8_c",2097152,339.357,331.0196,371.2204,3
"clang","tput","shuffled","fusion8_c",2097152,318.2724,312.149,342.0486,3
"gcc","tput","shuffled","fusion8_c",2097152,315.6982,308.8608,319.8715,3
"gcc","lat","blocked","sorted_array",2097152,227.887,211.7767,251.5732,3
"gcc","tput","blocked","sorted_array",2097152,118.2632,117.1219,171.7804,3
"clang","lat","shuffled","sorted_array",2097152,252.8351,228.8467,304.2496,3
"gcc","lat","shuffled","sorted_array",2097152,302.0386,298.8327,355.6381,3
"clang","tput","shuffled","sorted_array",2097152,262.0209,230.0293,265.5502,3
"gcc","tput","shuffled","sorted_array",2097152,144.043,143.4509,146.6019,3
"gcc","lat","blocked","btree16_bl_a64",4194304,263.8107,263.4949,308.2275,3
"gcc","tput","blocked","btree16_bl_a64",4194304,122.9462,111.5646,310.1334,3
"clang","lat","shuffled","btree16_bl_a64",4194304,334.5383,331.2347,376.2024,3
"gcc","lat","shuffled","btree16_bl_a64",4194304,332.724,330.0049,351.2192,3
"clang","tput","shuffled","btree16_bl_a64",4194304,133.0261,132.8461,134.6848,3
"gcc","tput","shuffled","btree16_bl_a64",4194304,138.8596,137.1338,139.8071,3
"gcc","lat","blocked","btree8",4194304,212.2238,190.062,224.2157,3
"gcc","tput","blocked","btree8",4194304,186.4334,166.6901,302.5223,3
"clang","lat","shuffled","btree8",4194304,271.2021,268.2205,292.1112,3
"gcc","lat","shuffled","btree8",4194304,266.011,260.1105,283.2855,3
"clang","tput","shuffled","btree8",4194304,246.9254,244.2032,258.5983,3
"gcc","tput","shuffled","btree8",4194304,241.1926,237.4283,243.985,3
"gcc","lat","blocked","btree8_a64",4194304,183.9264,173.1308,220.2927,3
"gcc","tput","blocked","btree8_a64",4194304,201.3672,162.9166,295.8267,3
"clang","lat","shuffled","btree8_a64",4194304,271.4722,269.4839,283.5556,3
"gcc","lat","shuffled","btree8_a64",4194304,261.6409,260.8612,277.7267,3
"clang","tput","shuffled","btree8_a64",4194304,250.3143,245.0333,252.8061,3
"gcc","tput","shuffled","btree8_a64",4194304,245.517,240.0711,247.7875,3
"gcc","lat","blocked","btree8_bl",4194304,180.69,172.7066,227.2873,3
"gcc","tput","blocked","btree8_bl",4194304,78.0136,70.1248,96.4676,3
"clang","lat","shuffled","btree8_bl",4194304,290.5807,287.8845,327.4719,3
"gcc","lat","shuffled","btree8_bl",4194304,280.8609,278.5492,299.0891,3
"clang","tput","shuffled","btree8_bl",4194304,91.2003,91.185,94.0903,3
"gcc","tput","shuffled","btree8_bl",4194304,113.6063,109.7702,115.2802,3
"gcc","lat","blocked","btree8_bl_a64",4194304,142.3309,135.26,208.0963,3
"gcc","tput","blocked","btree8_bl_a64",4194304,73.7579,59.6924,236.7279,3
"clang","lat","shuffled","btree8_bl_a64",4194304,279.3106,277.5208,312.9105,3
"gcc","lat","shuffled","btree8_bl_a64",4194304,272.8271,271.3806,283.992,3
"clang","tput","shuffled","btree8_bl_a64",4194304,87.1429,86.0733,87.7502,3
"gcc","tput","shuffled","btree8_bl_a64",4194304,115.4068,109.7092,116.7038,3
"gcc","lat","blocked","fusion16_w",4194304,334.4086,322.1985,364.4379,3
"gcc","tput","blocked","fusion16_w",4194304,291.1011,259.9045,318.2846,3
"clang","lat","shuffled","fusion16_w",4194304,419.4687,415.2771,462.0972,3
"gcc","lat","shuffled","fusion16_w",4194304,395.0592,391.2186,434.6313,3
"clang","tput","shuffled","fusion16_w",4194304,363.9145,362.2406,381.424,3
"gcc","tput","shuffled","fusion16_w",4194304,332.8598,319.5099,355.1407,3
"gcc","lat","blocked","fusion8",4194304,306.0364,289.032,332.7377,3
"gcc","tput","blocked","fusion8",4194304,302.356,259.7672,454.2847,3
"clang","lat","shuffled","fusion8",4194304,364.859,364.0289,410.3287,3
"gcc","lat","shuffled","fusion8",4194304,365.1291,358.2001,389.7736,3
"clang","tput","shuffled","fusion8",4194304,351.6922,344.9463,352.2339,3
"gcc","tput","shuffled","fusion8",4194304,341.1194,327.0752,342.0044,3
"gcc","lat","blocked","fusion8_bf",4194304,328.6865,306.2149,347.5388,3
"gcc","tput","blocked","fusion8_bf",4194304,311.6745,263.3469,591.5237,3
"clang","lat","shuffled","fusion8_bf",4194304,373.674,365.9271,415.8691,3
"gcc","lat","shuffled","fusion8_bf",4194304,375.3555,367.6254,394.5465,3
"clang","tput","shuffled","fusion8_bf",4194304,348.2346,347.2855,365.86,3
"gcc","tput","shuffled","fusion8_bf",4194304,344.7189,333.5831,347.8928,3
"gcc","lat","blocked","fusion8_c",4194304,247.403,237.8876,297.7463,3
"gcc","tput","blocked","fusion8_c",4194304,255.1468,228.4241,275.0305,3
"clang","lat","shuffled","fusion8_c",4194304,342.2867,336.7386,368.6096,3
"gcc","lat","shuffled","fusion8_c",4194304,340.5167,338.9999,349.025,3
"clang","tput","shuffled","fusion8_c",4194304,315.5289,313.7695,325.2121,3
"gcc","tput","shuffled","fusion8_c",4194304,312.3901,304.7073,318.4402,3
"gcc","lat","blocked","sorted_array",4194304,485.1547,428.3325,487.8647,3
"gcc","tput","blocked","sorted_array",4194304,228.714,209.2224,264.9353,3
"clang","lat","shuffled","sorted_array",4194304,392.5858,356.6025,404.01,3
"gcc","lat","shuffled","sorted_array",4194304,528.2394,518.6844,540.3946,3
"clang","tput","shuffled","sorted_array",4194304,349.4156,347.2443,358.7341,3
"gcc","tput","shuffled","sorted_array",4194304,238.2263,230.6747,254.3106,3
"gcc","lat","blocked","btree16_bl_a64",8388608,308.8623,306.4804,332.6279,3
"gcc","tput","blocked","btree16_bl_a64",8388608,113.5834,107.5119,114.4287,3
"clang","lat","shuffled","btree16_bl_a64",8388608,352.2476,349.8245,430.751,3
"gcc","lat","shuffled","btree16_bl_a64",8388608,354.4952,353.0426,368.5333,3
"clang","tput","shuffled","btree16_bl_a64",8388608,129.0543,127.8061,129.6478,3
"gcc","tput","shuffled","btree16_bl_a64",8388608,135.1486,134.3597,139.1235,3
"gcc","lat","blocked","btree8",8388608,351.1353,316.2079,371.0663,3
"gcc","tput","blocked","btree8",8388608,315.773,283.136,368.6523,3
"clang","lat","shuffled","btree8",8388608,424.5453,416.0034,542.8421,3
"gcc","lat","shuffled","btree8",8388608,412.5443,405.0613,420.282,3
"clang","tput","shuffled","btree8",8388608,390.7684,384.7015,394.693,3
"gcc","tput","shuffled","btree8",8388608,379.2038,373.2162,394.4977,3
"gcc","lat","blocked","btree8_a64",8388608,371.9254,344.1879,380.0186,3
"gcc","tput","blocked","btree8_a64",8388608,293.6508,274.8108,325.5615,3
"clang","lat","shuffled","btree8_a64",8388608,418.9651,416.8182,502.7756,3
"gcc","lat","shuffled","btree8_a64",8388608,411.3861,400.8881,431.6605,3
"clang","tput","shuffled","btree8_a64",8388608,392.2821,381.7551,394.2581,3
"gcc","tput","shuffled","btree8_a64",8388608,377.6291,376.5228,391.5848,3
"gcc","lat","blocked","btree8_bl",8388608,340.3717,309.6252,366.687,3
"gcc","tput","blocked","btree8_bl",8388608,143.0649,140.3152,152.4796,3
"clang","lat","shuffled","btree8_bl",8388608,411.8362,400.3922,518.5883,3
"gcc","lat","shuffled","btree8_bl",8388608,398.1277,390.6296,450.1205,3
"clang","tput","shuffled","btree8_bl",8388608,158.2825,154.7958,158.5007,3
"gcc","tput","shuffled","btree8_bl",8388608,217.5232,208.6594,224.9084,3
"gcc","lat","blocked","btree8_bl_a64",8388608,302.3438,300.1846,326.0925,3
"gcc","tput","blocked","btree8_bl_a64",8388608,127.71,120.668,135.0174,3
"clang","lat","shuffled","btree8_bl_a64",8388608,393.0344,385.379,462.6678,3
"gcc","lat","shuffled","btree8_bl_a64",8388608,378.3966,364.6805,400.8011,3
"clang","tput","shuffled","btree8_bl_a64",8388608,147.5372,146.46,149.8734,3
"gcc","tput","shuffled","btree8_bl_a64",8388608,175.5051,170.4666,193.2068,3
"gcc","lat","blocked","fusion16_w",8388608,393.1564,392.9901,393.7027,3
"gcc","tput","blocked","fusion16_w",8388608,276.6113,266.8732,288.5605,3
"clang","lat","shuffled","fusion16_w",8388608,438.1516,437.944,492.3386,3
"gcc","lat","shuffled","fusion16_w",8388608,429.0527,427.2156,434.8892,3
"clang","tput","shuffled","fusion16_w",8388608,354.4586,351.8768,365.3275,3
"gcc","tput","shuffled","fusion16_w",8388608,344.3436,335.6125,374.9588,3
"gcc","lat","blocked","fusion8",8388608,476.0452,471.6873,495.2896,3
"gcc","tput","blocked","fusion8",8388608,465.1459,431.8756,466.745,3
"clang","lat","shuffled","fusion8",8388608,530.7816,526.5961,649.4949,3
"gcc","lat","shuffled","fusion8",8388608,533.1711,521.1609,553.6499,3
"clang","tput","shuffled","fusion8",8388608,519.2612,502.6581,527.3849,3
"gcc","tput","shuffled","fusion8",8388608,513.4308,498.0606,523.7732,3
"gcc","lat","blocked","fusion8_bf",8388608,514.9994,468.8965,538.4323,3
"gcc","tput","blocked","fusion8_bf",8388608,473.0927,441.5604,497.7524,3
"clang","lat","shuffled","fusion8_bf",8388608,543.4219,540.6509,664.0945,3
"gcc","lat","shuffled","fusion8_bf",8388608,566.7099,543.1839,570.2515,3
"clang","tput","shuffled","fusion8_bf",8388608,526.6205,516.3391,540.6006,3
"gcc","tput","shuffled","fusion8_bf",8388608,530.9555,518.5837,550.0748,3
"gcc","lat","blocked","fusion8_c",8388608,460.6537,445.3934,461.3113,3
"gcc","tput","blocked","fusion8_c",8388608,428.1952,376.1322,454.1687,3
"clang","lat","shuffled","fusion8_c",8388608,501.5793,493.7607,563.3133,3
"gcc","lat","shuffled","fusion8_c",8388608,504.8645,501.8951,518.4509,3
"clang","tput","shuffled","fusion8_c",8388608,480.0995,471.8903,487.8723,3
"gcc","tput","shuffled","fusion8_c",8388608,483.3282,476.236,501.9669,3
"gcc","lat","blocked","sorted_array",8388608,861.8866,841.3681,885.0311,3
"gcc","tput","blocked","sorted_array",8388608,415.0208,412.8296,442.0822,3
"clang","lat","shuffled","sorted_array",8388608,640.4419,635.1913,644.78,3
"gcc","lat","shuffled","sorted_array",8388608,892.3172,886.879,945.5215,3
"clang","tput","shuffled","sorted_array",8388608,522.1268,519.1711,523.7625,3
"gcc","tput","shuffled","sorted_array",8388608,448.0148,437.1201,456.4606,3
"gcc","lat","blocked","btree16_bl_a64",16777216,312.3978,293.988,328.9261,3
"gcc","tput","blocked","btree16_bl_a64",16777216,105.2124,104.0405,116.2704,3
"clang","lat","shuffled","btree16_bl_a64",16777216,372.8668,359.4849,381.1539,3
"gcc","lat","shuffled","btree16_bl_a64",16777216,353.0014,339.9017,353.3585,3
"clang","tput","shuffled","btree16_bl_a64",16777216,132.7682,124.6521,132.9361,3
"gcc","tput","shuffled","btree16_bl_a64",16777216,134.2407,132.8247,136.4487,3
"gcc","lat","blocked","btree8",16777216,392.2012,376.7242,412.5229,3
"gcc","tput","blocked","btree8",16777216,338.2263,322.8226,360.7605,3
"clang","lat","shuffled","btree8",16777216,469.6045,457.9285,503.8742,3
"gcc","lat","shuffled","btree8",16777216,451.9974,436.3785,459.7488,3
"clang","tput","shuffled","btree8",16777216,484.9228,433.1146,489.2014,3
"gcc","tput","shuffled","btree8",16777216,399.6872,395.3522,426.3901,3
"gcc","lat","blocked","btree8_a64",16777216,384.2499,380.1422,408.313,3
"gcc","tput","blocked","btree8_a64",16777216,300.2243,287.0132,350.9216,3
"clang","lat","shuffled","btree8_a64",16777216,470.0531,454.9255,482.4768,3
"gcc","lat","shuffled","btree8_a64",16777216,452.5223,430.1392,454.3106,3
"clang","tput","shuffled","btree8_a64",16777216,486.1313,435.0845,501.6998,3
"gcc","tput","shuffled","btree8_a64",16777216,403.5919,393.483,417.5919,3
"gcc","lat","blocked","btree8_bl",16777216,400.5249,389.9612,434.4666,3
"gcc","tput","blocked","btree8_bl",16777216,143.0099,140.9546,159.9182,3
"clang","lat","shuffled","btree8_bl",16777216,488.4033,483.2642,511.4365,3
"gcc","lat","shuffled","btree8_bl",16777216,471.1105,453.1097,477.6352,3
"clang","tput","shuffled","btree8_bl",16777216,163.2431,156.0837,164.7537,3
"gcc","tput","shuffled","btree8_bl",16777216,187.4725,184.6741,214.5142,3
"gcc","lat","blocked","btree8_bl_a64",16777216,365.5411,352.3483,393.5959,3
"gcc","tput","blocked","btree8_bl_a64",16777216,141.9724,125.9232,145.5032,3
"clang","lat","shuffled","btree8_bl_a64",16777216,476.7075,468.0328,518.66,3
"gcc","lat","shuffled","btree8_bl_a64",16777216,451.9714,431.1142,454.4083,3
"clang","tput","shuffled","btree8_bl_a64",16777216,154.0039,147.2794,154.6616,3
"gcc","tput","shuffled","btree8_bl_a64",16777216,195.7596,192.0105,196.6095,3
"gcc","lat","blocked","fusion16_w",16777216,398.7839,365.6876,419.931,3
"gcc","tput","blocked","fusion16_w",16777216,297.1466,268.367,331.5811,3
"clang","lat","shuffled","fusion16_w",16777216,460.9756,449.6399,493.6249,3
"gcc","lat","shuffled","fusion16_w",16777216,438.2462,428.2471,449.4385,3
"clang","tput","shuffled","fusion16_w",16777216,389.2014,370.5536,394.043,3
"gcc","tput","shuffled","fusion16_w",16777216,348.9517,331.1127,374.9603,3
"gcc","lat","blocked","fusion8",16777216,513.7314,484.8679,535.2661,3
"gcc","tput","blocked","fusion8",16777216,483.1055,468.6386,493.3075,3
"clang","lat","shuffled","fusion8",16777216,600.5615,594.9722,639.4394,3
"gcc","lat","shuffled","fusion8",16777216,574.5743,553.5614,579.4495,3
"clang","tput","shuffled","fusion8",16777216,637.3505,571.1838,654.6051,3
"gcc","tput","shuffled","fusion8",16777216,564.6637,543.8385,592.1585,3
"gcc","lat","blocked","fusion8_bf",16777216,527.6672,503.0731,559.3582,3
"gcc","tput","blocked","fusion8_bf",16777216,472.4335,464.5584,505.3604,3
"clang","lat","shuffled","fusion8_bf",16777216,632.9208,592.9718,644.2947,3
"gcc","lat","shuffled","fusion8_bf",16777216,608.7341,574.7849,626.355,3
"clang","tput","shuffled","fusion8_bf",16777216,645.8939,577.3926,668.9072,3
"gcc","tput","shuffled","fusion8_bf",16777216,568.0756,545.7825,599.9405,3
"gcc","lat","blocked","fusion8_c",16777216,474.2126,440.6357,502.8458,3
"gcc","tput","blocked","fusion8_c",16777216,447.1115,409.1354,547.1207,3
"clang","lat","shuffled","fusion8_c",16777216,567.8146,538.3316,589.7751,3
"gcc","lat","shuffled","fusion8_c",16777216,531.5186,513.6078,535.8856,3
"clang","tput","shuffled","fusion8_c",16777216,596.8246,529.7607,597.1786,3
"gcc","tput","shuffled","fusion8_c",16777216,518.1839,510.8215,551.2543,3
"gcc","lat","blocked","sorted_array",16777216,1167.4728,1153.2623,1195.5734,3
"gcc","tput","blocked","sorted_array",16777216,584.5154,572.7234,584.5306,3
"clang","lat","shuffled","sorted_array",16777216,808.4885,803.4882,846.5164,3
"gcc","lat","shuffled","sorted_array",16777216,1193.4784,1170.7153,1211.6806,3
"clang","tput","shuffled","sorted_array",16777216,687.4649,655.5496,707.3654,3
"gcc","tput","shuffled","sorted_array",16777216,598.6404,597.3251,607.6172,3
"gcc","lat","blocked","btree16_bl_a64",33554432,442.6239,415.5075,511.3205,3
"gcc","tput","blocked","btree16_bl_a64",33554432,185.8002,183.6548,225.0793,3
"clang","lat","shuffled","btree16_bl_a64",33554432,521.0861,474.7177,532.2891,3
"gcc","lat","shuffled","btree16_bl_a64",33554432,496.756,495.9091,510.9161,3
"clang","tput","shuffled","btree16_bl_a64",33554432,213.1714,210.5347,214.0671,3
"gcc","tput","shuffled","btree16_bl_a64",33554432,253.3249,242.2821,253.3585,3
"gcc","lat","blocked","btree8",33554432,469.5282,388.7512,473.8586,3
"gcc","tput","blocked","btree8",33554432,378.5583,341.3055,417.7689,3
"clang","lat","shuffled","btree8",33554432,465.8524,439.711,475.5753,3
"gcc","lat","shuffled","btree8",33554432,467.572,453.8284,468.3777,3
"clang","tput","shuffled","btree8",33554432,449.8947,449.5529,462.4695,3
"gcc","tput","shuffled","btree8",33554432,442.099,434.5551,442.1707,3
"gcc","lat","blocked","btree8_a64",33554432,396.0617,384.4421,435.0998,3
"gcc","tput","blocked","btree8_a64",33554432,382.7179,322.0261,414.8621,3
"clang","lat","shuffled","btree8_a64",33554432,459.4315,439.3539,471.3287,3
"gcc","lat","shuffled","btree8_a64",33554432,451.7578,446.167,459.9319,3
"clang","tput","shuffled","btree8_a64",33554432,452.5818,442.1448,458.3267,3
"gcc","tput","shuffled","btree8_a64",33554432,443.7759,428.8177,448.1186,3
"gcc","lat","blocked","btree8_bl",33554432,396.254,389.1785,491.8091,3
"gcc","tput","blocked","btree8_bl",33554432,146.7056,137.0132,163.6139,3
"clang","lat","shuffled","btree8_bl",33554432,489.0182,466.7664,506.9183,3
"gcc","lat","shuffled","btree8_bl",33554432,474.649,465.0269,474.7543,3
"clang","tput","shuffled","btree8_bl",33554432,152.2644,151.384,156.3858,3
"gcc","tput","shuffled","btree8_bl",33554432,186.0413,182.5485,187.1735,3
"gcc","lat","blocked","btree8_bl_a64",33554432,376.6144,366.8671,457.0175,3
"gcc","tput","blocked","btree8_bl_a64",33554432,136.4182,115.9424,151.265,3
"clang","lat","shuffled","btree8_bl_a64",33554432,470.5185,446.8262,480.9052,3
"gcc","lat","shuffled","btree8_bl_a64",33554432,451.442,446.2143,466.6489,3
"clang","tput","shuffled","btree8_bl_a64",33554432,146.7743,144.0475,159.137,3
"gcc","tput","shuffled","btree8_bl_a64",33554432,186.2122,181.3202,189.743,3
"gcc","lat","blocked","fusion16_w",33554432,545.0729,518.9148,599.6017,3
"gcc","tput","blocked","fusion16_w",33554432,474.6246,422.7173,489.6683,3
"clang","lat","shuffled","fusion16_w",33554432,648.6237,604.364,703.4058,3
"gcc","lat","shuffled","fusion16_w",33554432,611.2183,601.0483,626.059,3
"clang","tput","shuffled","fusion16_w",33554432,623.0957,619.0399,680.2612,3
"gcc","tput","shuffled","fusion16_w",33554432,576.1322,564.3372,602.0615,3
"gcc","lat","blocked","fusion8",33554432,521.9788,501.976,596.3654,3
"gcc","tput","blocked","fusion8",33554432,532.3196,464.0472,533.9462,3
"clang","lat","shuffled","fusion8",33554432,607.8903,558.7204,626.1703,3
