"compiler","mode","order","comparison","n","ratio","lo","hi"
"gcc","lat","shuffled","branch-free rank vs original rank",8192,1.10640416486689,1.09539397481456,1.10767123413044
"clang","tput","shuffled","branch-free rank vs original rank",8192,1.05837928207436,1.05629525075772,1.059717168686
"gcc","tput","shuffled","branch-free rank vs original rank",8192,1.10773653668059,1.09902241561526,1.10843153170206
"gcc","lat","blocked","compact 128-B node vs 184-B node",8192,0.9541396695396,0.94728713251488,0.978987757056061
"gcc","tput","blocked","compact 128-B node vs 184-B node",8192,0.959012845007855,0.95701786709464,0.960117581510901
"clang","lat","shuffled","compact 128-B node vs 184-B node",8192,0.943822750661937,0.940524694846293,0.944828736654804
"gcc","lat","shuffled","compact 128-B node vs 184-B node",8192,0.954977390751646,0.953219575238609,0.959487224684163
"clang","tput","shuffled","compact 128-B node vs 184-B node",8192,0.947020440896374,0.946889785612309,0.953759104710886
"gcc","tput","shuffled","compact 128-B node vs 184-B node",8192,0.961886789176172,0.958538804111839,0.97010468322873
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",8192,1.78340271569805,1.78126012094698,1.79372528178443
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",8192,2.18109952040866,2.16589686090955,2.31405211870663
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,1.60659969270772,1.60565554884037,1.60776713566043
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,1.78315484153151,1.77625210884879,1.80211676887543
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.30182672140258,2.2998823325452,2.30983382152699
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8192,2.28064600413816,2.27343872922923,2.32025346956243
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,2.01151789280398,1.98489725049823,2.03032902638282
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8192,1.87337263741023,1.85653129385655,1.87974508404036
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,1.66437636919957,1.6627508478975,1.68702032971228
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,1.98211068633817,1.9550061896509,1.9857100213546
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,1.99382782293548,1.95932731074478,2.0010618016844
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8192,1.88531896348516,1.82684416181033,1.88863667648226
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.08590935272924,1.07248224521764,1.09206355911321
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",8192,1.03912090399974,1.03370497453212,1.03938252392887
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.04023108135862,1.03897490958409,1.04443950177936
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.0802681480543,1.07580187016649,1.08166452286335
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,0.989327876969332,0.987671366037552,1.00058552499617
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8192,1.03425586493728,1.02437937232451,1.03840417654138
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",8192,2.13352314146207,2.10358695109157,2.14542523311047
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",8192,2.36881337580944,2.33459394972891,2.50734903292485
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,1.95083631101869,1.93089071217591,1.99914853761335
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.1125504643118,2.10407294865695,2.1299263374251
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.3986049582631,2.39597502085809,2.43235752827922
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8192,2.47066923712476,2.42114120359286,2.47368742829811
"gcc","lat","blocked","original fusion vs binary search",8192,2.7663796509785,2.75443569918427,2.78156552284121
"gcc","tput","blocked","original fusion vs binary search",8192,6.33238259052015,6.32803358344627,6.37188355039947
"clang","lat","shuffled","original fusion vs binary search",8192,1.35551783843352,1.35009874783671,1.35880293156335
"gcc","lat","shuffled","original fusion vs binary search",8192,2.8341773946212,2.82583245328563,2.86061217683569
"clang","tput","shuffled","original fusion vs binary search",8192,1.28770746866924,1.27943711101879,1.29253146401083
"gcc","tput","shuffled","original fusion vs binary search",8192,6.70971635485818,6.69159327287213,6.71519055518452
"gcc","lat","blocked","original fusion vs branch-free B-tree",8192,1.56185264995232,1.55251592948938,1.56841741190288
"gcc","tput","blocked","original fusion vs branch-free B-tree",8192,1.9998418499431,1.99888627085197,2.01420184260691
"clang","lat","shuffled","original fusion vs branch-free B-tree",8192,1.50162718114469,1.49506343469507,1.51258322431238
"gcc","lat","shuffled","original fusion vs branch-free B-tree",8192,1.56689655499645,1.55536970870285,1.56755299182256
"clang","tput","shuffled","original fusion vs branch-free B-tree",8192,2.16451675107327,2.13321594074811,2.18313838206238
"gcc","tput","shuffled","original fusion vs branch-free B-tree",8192,2.0481691062994,2.03633280195367,2.05146785398135
"gcc","lat","blocked","branch-free rank vs original rank",16384,1.08195246548165,1.08172438236761,1.08595185891388
"gcc","tput","blocked","branch-free rank vs original rank",16384,1.04061499092418,1.03566398278769,1.04830368501325
"clang","lat","shuffled","branch-free rank vs original rank",16384,1.03333576482603,1.01865698123967,1.04121233212978
"gcc","lat","shuffled","branch-free rank vs original rank",16384,1.06603089649066,1.05751205546402,1.0688545374169
"clang","tput","shuffled","branch-free rank vs original rank",16384,0.976196275966695,0.972161347305787,0.983698509164289
"gcc","tput","shuffled","branch-free rank vs original rank",16384,1.03354150026381,1.02407793114021,1.0374753694733
"gcc","lat","blocked","compact 128-B node vs 184-B node",16384,0.968816896349189,0.965771651797138,0.96996332645395
"gcc","tput","blocked","compact 128-B node vs 184-B node",16384,0.980351238839734,0.978450730333408,0.980971038862473
"clang","lat","shuffled","compact 128-B node vs 184-B node",16384,0.957416819615041,0.952313592917945,0.963835157648986
"gcc","lat","shuffled","compact 128-B node vs 184-B node",16384,0.960741552192263,0.960361333490421,0.971201246797723
"clang","tput","shuffled","compact 128-B node vs 184-B node",16384,0.964085291465549,0.945647057362338,0.964469722142134
"gcc","tput","shuffled","compact 128-B node vs 184-B node",16384,0.973081236360915,0.952350861855984,0.979398955095869
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",16384,1.71970095819733,1.70795317907367,1.71986350358045
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",16384,2.09472201303963,2.09233963189624,2.09762796718908
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,1.53351235736967,1.53017481135948,1.53581027914333
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,1.63037009589256,1.58790990093694,1.6564317690257
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.11297773925556,2.05985731639022,2.11435567692384
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16384,2.03290948690026,1.80974586887385,2.04215235949213
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.01152635089741,2.00702153927291,2.01904312974582
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16384,1.95533812780257,1.76595739588893,1.96273754280925
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,1.62201286359062,1.59678484484962,1.65731821006837
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,1.82204770600916,1.82064116555054,1.88991148961286
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,2.49509056030638,2.47559992600032,2.55398400069847
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16384,1.95543089505559,1.82026656383103,1.97107644083494
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,1.02099786902514,1.02013539760252,1.02284425373541
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",16384,0.979989487206306,0.97751455932617,0.987725380486434
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.975592170681717,0.972892842016095,0.990880255220843
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,1.00804666127101,1.00103234807278,1.01586176151689
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.930961915875457,0.93073173155146,0.936672299415737
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16384,0.997970077348486,0.985657321336953,0.999763836533585
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",16384,2.01152635089741,2.00702153927291,2.01904312974582
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",16384,2.09262605120217,2.09033770411393,2.11340619558244
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,1.79750282157658,1.77955358523186,1.80001567275292
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,1.83697208702222,1.83689239920043,1.88991148961286
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.49509056030638,2.47559992600032,2.55398400069847
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16384,2.04589979288109,1.98905563091695,2.09814967283442
"gcc","lat","blocked","original fusion vs binary search",16384,2.60248975515686,2.57156725717945,2.61601173080951
"gcc","tput","blocked","original fusion vs binary search",16384,6.19670298485643,6.11353167646351,6.20313534616939
"clang","lat","shuffled","original fusion vs binary search",16384,1.43178981972731,1.42685498330298,1.44176010629068
"gcc","lat","shuffled","original fusion vs binary search",16384,2.81516951739453,2.7367674134475,2.82872000723747
"clang","tput","shuffled","original fusion vs binary search",16384,1.40802077076454,1.38791135379006,1.47087991617309
"gcc","tput","shuffled","original fusion vs binary search",16384,6.44180093488348,6.43676948466237,6.73192361295461
"gcc","lat","blocked","original fusion vs branch-free B-tree",16384,1.54862022427186,1.54654025371268,1.55570077807503
"gcc","tput","blocked","original fusion vs branch-free B-tree",16384,1.94565842515816,1.92454090963197,1.9560598089887
"clang","lat","shuffled","original fusion vs branch-free B-tree",16384,1.50748022043879,1.49383852993656,1.51203784937815
"gcc","lat","shuffled","original fusion vs branch-free B-tree",16384,1.55837469749858,1.55732192727711,1.56450677810462
"clang","tput","shuffled","original fusion vs branch-free B-tree",16384,2.17168441883795,2.15423545445604,2.19354385890567
"gcc","tput","shuffled","original fusion vs branch-free B-tree",16384,1.92798136693708,1.92110726807431,1.95632659392937
"gcc","lat","blocked","branch-free rank vs original rank",32768,1.08729232857832,1.08568069194514,1.09677551056861
"gcc","tput","blocked","branch-free rank vs original rank",32768,1.03813006390887,1.02685485621126,1.03819992541792
"clang","lat","shuffled","branch-free rank vs original rank",32768,1.03714676665627,1.03674718548475,1.04223579708816
"gcc","lat","shuffled","branch-free rank vs original rank",32768,1.09571670203888,1.07620903564952,1.10354341681907
"clang","tput","shuffled","branch-free rank vs original rank",32768,0.9949239780363,0.990414362217866,0.99618059217339
"gcc","tput","shuffled","branch-free rank vs original rank",32768,1.0843443022881,1.04270329618988,1.09439931827247
"gcc","lat","blocked","compact 128-B node vs 184-B node",32768,0.972594150533832,0.964839991633549,0.987648137488206
"gcc","tput","blocked","compact 128-B node vs 184-B node",32768,0.981062093417565,0.980276706023047,0.981939806222866
"clang","lat","shuffled","compact 128-B node vs 184-B node",32768,0.969549716881019,0.968363097700861,0.976173406991945
"gcc","lat","shuffled","compact 128-B node vs 184-B node",32768,0.967174556737303,0.95055858650198,0.968443998946777
"clang","tput","shuffled","compact 128-B node vs 184-B node",32768,0.96535603858624,0.955789513997015,0.967635043180911
"gcc","tput","shuffled","compact 128-B node vs 184-B node",32768,0.937740741047539,0.924869093647532,0.957422426347037
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",32768,1.80430054835569,1.79017767630185,1.80906746177714
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",32768,2.2789542468023,2.27385258299605,2.27962338955381
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,1.57144262121453,1.5502195369633,1.59253922449214
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,1.75044426015875,1.70208265999853,1.7598478245265
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,2.75909845805833,2.67226350887877,2.82815284249767
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",32768,2.17794066720536,1.97730253949673,2.21853326682505
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.13732526933622,2.13033848334654,2.15129146801204
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.08979430053097,2.08623574018941,2.09192869522159
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,1.75203868552498,1.74465589491099,1.76882617218414
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.06256914285714,1.92825797574608,2.09762750062471
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,3.19474434538375,3.04770355396766,3.25899261416093
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",32768,2.02424613757528,1.87039168858611,2.06529382350796
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,1.02827715050824,1.02741812010041,1.02907922563852
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",32768,0.977427714744403,0.977091081540131,0.979365298103313
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,1.00585657056499,1.00545176813468,1.01591693404676
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,1.00553506994552,0.999611177268825,1.01745234435999
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.936495809455542,0.931062710410007,0.940131968647115
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",32768,0.938427093404272,0.935428539875773,0.951884171614204
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",32768,2.13732526933622,2.13033848334654,2.15129146801204
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",32768,2.27051178147084,2.2664631995552,2.27364653752201
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,1.77168310741495,1.76617338526895,1.80664189204594
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.06256914285714,1.92825797574608,2.09762750062471
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,3.19474434538375,3.04770355396766,3.25899261416093
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",32768,2.17953474821765,2.10441240932854,2.24386277875004
"gcc","lat","blocked","original fusion vs binary search",32768,2.16590407884329,2.15452258889179,2.16983337485047
"gcc","tput","blocked","original fusion vs binary search",32768,4.94026795560046,4.92931662855147,4.97840494354191
"clang","lat","shuffled","original fusion vs binary search",32768,1.29201864736337,1.28968546090737,1.29494970985268
"gcc","lat","shuffled","original fusion vs binary search",32768,2.21118046000935,2.18472159476707,2.29424352834482
"clang","tput","shuffled","original fusion vs binary search",32768,1.25675591034502,1.25496383559547,1.31155538282161
"gcc","tput","shuffled","original fusion vs binary search",32768,5.0307172703735,4.97924230211188,5.29020298452127
"gcc","lat","blocked","original fusion vs branch-free B-tree",32768,1.62657801855044,1.60693370715684,1.63878428756918
"gcc","tput","blocked","original fusion vs branch-free B-tree",32768,2.11008607657769,2.10961871506016,2.12699627905406
"clang","lat","shuffled","original fusion vs branch-free B-tree",32768,1.52548341575662,1.52472321443451,1.5407821562003
"gcc","lat","shuffled","original fusion vs branch-free B-tree",32768,1.60696830161399,1.59509936757113,1.62482651637366
"clang","tput","shuffled","original fusion vs branch-free B-tree",32768,2.79025389110807,2.77202380952381,2.82365738230549
"gcc","tput","shuffled","original fusion vs branch-free B-tree",32768,2.12024477888423,2.10271827633722,2.15094096628524
"gcc","lat","blocked","branch-free rank vs original rank",65536,1.07976119641208,1.07867528061637,1.08295658523586
"gcc","tput","blocked","branch-free rank vs original rank",65536,1.06311129258491,1.06213643977463,1.06956221808826
"clang","lat","shuffled","branch-free rank vs original rank",65536,1.02730550028518,1.01082732246429,1.04118296065443
"gcc","lat","shuffled","branch-free rank vs original rank",65536,1.07954500478076,1.07576305561512,1.08945300536038
"clang","tput","shuffled","branch-free rank vs original rank",65536,0.994726758284379,0.981519477093531,0.997748265718375
"gcc","tput","shuffled","branch-free rank vs original rank",65536,1.07577962995584,1.07327939658503,1.08333471891991
"gcc","lat","blocked","compact 128-B node vs 184-B node",65536,0.974259926699158,0.970460810481034,0.977537480893688
"gcc","tput","blocked","compact 128-B node vs 184-B node",65536,0.988369259001728,0.98780912821753,0.992962196705179
"clang","lat","shuffled","compact 128-B node vs 184-B node",65536,0.962038647936749,0.955356594636856,0.965954379269292
"gcc","lat","shuffled","compact 128-B node vs 184-B node",65536,0.963120942353317,0.95486276820821,0.969008192746231
"clang","tput","shuffled","compact 128-B node vs 184-B node",65536,0.957227334732834,0.953537779616946,0.969255468593217
"gcc","tput","shuffled","compact 128-B node vs 184-B node",65536,0.951366229248203,0.902132695975915,0.956073642573686
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",65536,1.76757382948946,1.75381591073597,1.78835683261475
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",65536,2.2082893865112,2.19996649274807,2.2272872331938
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.53596857602501,1.50110303930743,1.56231990440423
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.65167994211993,1.59066446936437,1.65384067383266
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,2.67360242148128,2.61564251693914,2.7425839276791
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",65536,1.94642991718513,1.83417601009265,2.02588699798259
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.16837142050378,2.1517980989648,2.21725622067856
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.07882625792965,2.02753034408057,2.20727706281639
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,1.7382928641006,1.72046603191429,1.78687017285767
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,1.98678264359414,1.91503063559985,2.01370926243568
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,3.40268011085133,3.28496593735203,3.51348364492747
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",65536,2.03112455905608,1.88253544807488,2.05759153118789
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.965660671891769,0.961092078204955,0.976989569962016
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",65536,0.882970475899201,0.869944779368368,0.937241906704053
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.936095725009077,0.930122965079391,0.936898841070479
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.931434221500678,0.909784084232138,0.937379602167886
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.834887761245377,0.821295788708029,0.842260085958701
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",65536,0.84006241526616,0.804119841579911,0.861267371800865
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",65536,2.16837142050378,2.1517980989648,2.21725622067856
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",65536,2.07882625792965,2.02753034408057,2.20727706281639
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,1.7382928641006,1.72046603191429,1.78687017285767
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,1.98678264359414,1.91503063559985,2.01370926243568
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,3.40268011085133,3.28496593735203,3.51348364492747
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",65536,2.03112455905608,1.88253544807488,2.05759153118789
"gcc","lat","blocked","original fusion vs binary search",65536,1.84884746162207,1.82724150579937,1.87597092081161
"gcc","tput","blocked","original fusion vs binary search",65536,3.92469744509189,3.91522520554474,3.94950525603249
"clang","lat","shuffled","original fusion vs binary search",65536,1.26795700586836,1.25088043899609,1.31256831194646
"gcc","lat","shuffled","original fusion vs binary search",65536,1.94669682299358,1.92717606706544,2.00596295197463
"clang","tput","shuffled","original fusion vs binary search",65536,1.23504584964939,1.20939098235437,1.31214364302423
"gcc","tput","shuffled","original fusion vs binary search",65536,4.25100957030238,4.14863636363636,4.44763174533359
"gcc","lat","blocked","original fusion vs branch-free B-tree",65536,1.61832598951607,1.6133655574475,1.6292719796599
"gcc","tput","blocked","original fusion vs branch-free B-tree",65536,2.04709739553453,2.04591124103661,2.05846431619553
"clang","lat","shuffled","original fusion vs branch-free B-tree",65536,1.528106558086,1.49466021490541,1.53647519553197
"gcc","lat","shuffled","original fusion vs branch-free B-tree",65536,1.56672021020715,1.4855892438047,1.61559495783896
"clang","tput","shuffled","original fusion vs branch-free B-tree",65536,2.75932146668266,2.75154269079523,2.79137640843424
"gcc","tput","shuffled","original fusion vs branch-free B-tree",65536,1.99268655793324,1.97765440856144,2.01001540513007
"gcc","lat","blocked","branch-free rank vs original rank",131072,1.06840268338668,1.06509025018452,1.09362916752023
"gcc","tput","blocked","branch-free rank vs original rank",131072,0.993098991495645,0.955970860543519,1.02508597520193
"clang","lat","shuffled","branch-free rank vs original rank",131072,1.03609972668731,1.00721687387691,1.04408740726527
"gcc","lat","shuffled","branch-free rank vs original rank",131072,1.04074406755381,1.0036736,1.04698801180941
"clang","tput","shuffled","branch-free rank vs original rank",131072,1.00192730513189,0.991173786907492,1.00221984232495
"gcc","tput","shuffled","branch-free rank vs original rank",131072,1.04749650127015,1.00760663695931,1.05426954861767
"gcc","lat","blocked","compact 128-B node vs 184-B node",131072,0.906200386663935,0.835584914855023,0.915325033056922
"gcc","tput","blocked","compact 128-B node vs 184-B node",131072,0.925397401389496,0.908462643702766,0.94568874959729
"clang","lat","shuffled","compact 128-B node vs 184-B node",131072,0.880651333197639,0.854933005501124,0.902669503051081
"gcc","lat","shuffled","compact 128-B node vs 184-B node",131072,0.949905019396934,0.93621496007971,0.960378119052251
"clang","tput","shuffled","compact 128-B node vs 184-B node",131072,0.8816630635286,0.870596689726981,0.897827649243407
"gcc","tput","shuffled","compact 128-B node vs 184-B node",131072,0.950361340243813,0.918271386057114,0.950830478361801
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",131072,1.6099601933466,1.56794372668694,1.64867748394949
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",131072,1.73345289019227,1.64332401671049,1.73784119350569
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.28893928366494,1.24818859465041,1.30455792461035
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.40516013158568,1.35811283664925,1.47811587809617
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.97272774546292,1.93426185537243,1.99162238037671
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",131072,1.29689614238397,1.26160802988414,1.32699559786204
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.71945339090964,1.66018670190078,1.73823298831982
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.5818563682435,1.40126371726244,1.61234874841364
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.39664485640231,1.39047774701029,1.40252638372181
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.55284675794541,1.49805974787926,1.56575294113007
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.80973338802297,1.79184893239205,1.83336393378159
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",131072,1.2416894611948,1.22509326503144,1.24910227435707
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,0.980775686521066,0.894167497762809,0.981159735736966
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",131072,1.01354705401559,1.00953794198287,1.03864459620901
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.93951870234386,0.924425362291845,0.948050798310487
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.968436413930715,0.953367323086805,0.985266467960443
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.857741903501047,0.84093235269626,0.878439288220336
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",131072,0.949618517707429,0.908879883492687,0.954851612982306
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",131072,1.74313335228888,1.72574893885586,1.76426571881898
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",131072,1.90384148901822,1.83449255446851,1.93119291601693
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.6886939959543,1.68268816730353,1.71973016155628
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.76011735275765,1.70961719993018,1.77007740858532
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.92465200682245,1.92422421566377,1.92718928324481
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",131072,1.66891936123136,1.63038475605462,1.66911359381089
"gcc","lat","blocked","original fusion vs binary search",131072,2.01085211000872,1.97614793685892,2.15288564242153
"gcc","tput","blocked","original fusion vs binary search",131072,4.29721523379891,4.26590652500039,4.54696784073507
"clang","lat","shuffled","original fusion vs binary search",131072,1.832740665934,1.80917139965861,1.8632994695286
"gcc","lat","shuffled","original fusion vs binary search",131072,2.50905607299967,2.47945729302497,2.58399509857966
"clang","tput","shuffled","original fusion vs binary search",131072,1.83167570771983,1.74506469787473,1.83474258178447
"gcc","tput","shuffled","original fusion vs binary search",131072,5.05903985987471,4.91572085997826,5.06863591173953
"gcc","lat","blocked","original fusion vs branch-free B-tree",131072,1.5868619654305,1.5558232690639,1.69483884530098
"gcc","tput","blocked","original fusion vs branch-free B-tree",131072,1.8225829157948,1.75925255640189,1.89333465117354
"clang","lat","shuffled","original fusion vs branch-free B-tree",131072,1.48437692639625,1.48123125141635,1.50663352823095
"gcc","lat","shuffled","original fusion vs branch-free B-tree",131072,1.57252823721562,1.50236013452137,1.57781281324139
"clang","tput","shuffled","original fusion vs branch-free B-tree",131072,2.23888915546676,2.18681722290519,2.3085793503261
"gcc","tput","shuffled","original fusion vs branch-free B-tree",131072,1.55405271220271,1.52366255455945,1.65428255645349
"gcc","lat","blocked","branch-free rank vs original rank",262144,1.05763967062577,1.05197744554225,1.06888176203383
"gcc","tput","blocked","branch-free rank vs original rank",262144,0.996832787503576,0.935633859380345,1.00601683518454
"clang","lat","shuffled","branch-free rank vs original rank",262144,1.01937098503874,1.01440710363625,1.03257540179986
"gcc","lat","shuffled","branch-free rank vs original rank",262144,1.05522101406453,1.00890685531413,1.06744245080095
"clang","tput","shuffled","branch-free rank vs original rank",262144,1.01885467117605,1.00550652540022,1.04963211971072
"gcc","tput","shuffled","branch-free rank vs original rank",262144,1.00483963536598,0.986249283167527,1.00538618606239
"gcc","lat","blocked","compact 128-B node vs 184-B node",262144,0.919435831276905,0.906385964382849,0.923961896103209
"gcc","tput","blocked","compact 128-B node vs 184-B node",262144,0.895746886317604,0.885407989367858,0.957668656982444
