"compiler","mode","order","comparison","n","ratio","lo","hi"
"gcc","lat","shuffled","compact 128-B node vs 184-B node",262144,0.901320262786456,0.8963964493978,0.908084620593259
"clang","tput","shuffled","compact 128-B node vs 184-B node",262144,0.889319917856594,0.880985571855287,0.900869310177684
"gcc","tput","shuffled","compact 128-B node vs 184-B node",262144,0.94287972569133,0.920334210780276,0.943712706935681
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",262144,1.93030736182835,1.92888055302846,1.94056922472366
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",262144,3.761303958203,3.7581194320091,3.78995322019147
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",262144,1.40028855192495,1.39233232132887,1.40690461223609
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",262144,1.41559916011669,1.41525931529915,1.42356923179473
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",262144,3.21832558139535,3.20216473962225,3.23528685248751
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",262144,2.78031280941729,2.76984558231307,2.81120870168016
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",262144,1.80905168351583,1.7723575700584,1.84623334790034
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",262144,3.41429878001519,3.27497864395035,3.55420637949694
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",262144,1.35437401781037,1.34656144429042,1.41450653556013
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",262144,1.33973168405883,1.33654855308401,1.35404896421846
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",262144,2.74581754182458,2.73152258126331,2.7913066894445
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",262144,2.36512227967557,2.34493609590962,2.37495298927549
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",262144,1.0789299847653,1.07408812869856,1.09318043117055
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",262144,1.13066898929066,1.0567343870138,1.15365863178474
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",262144,1.11258937711347,1.10354729184947,1.18373434548801
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",262144,1.10591974904811,1.06950639777177,1.10630038029946
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",262144,0.98811211711193,0.979199286528126,1.05599156969633
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",262144,0.977494912244178,0.972130488375619,1.02813872281369
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",262144,2.25867067092119,2.25592136953656,2.27514158861141
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",262144,4.54034721244,4.20988359442994,4.5977343049896
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",262144,1.99659860899229,1.97980100276729,2.11127048872543
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",262144,2.01710727125825,1.99349424240453,2.03050937532743
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",262144,3.57710978907518,3.557884757417,3.79237654472028
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",262144,3.12710115239362,3.05421174113917,3.22268202040489
"gcc","lat","blocked","original fusion vs binary search",262144,1.84970798615795,1.84276171282353,1.85486244106425
"gcc","tput","blocked","original fusion vs binary search",262144,3.72033631108776,3.71703221187345,3.80526322569011
"clang","lat","shuffled","original fusion vs binary search",262144,1.90984169193434,1.77218892020182,1.9427728230204
"gcc","lat","shuffled","original fusion vs binary search",262144,2.15902588961671,2.15398829440434,2.30238244346177
"clang","tput","shuffled","original fusion vs binary search",262144,1.7998158098021,1.68105622729491,1.84466496712733
"gcc","tput","shuffled","original fusion vs binary search",262144,4.43608190668009,4.20877759246813,4.47825358094138
"gcc","lat","blocked","original fusion vs branch-free B-tree",262144,1.84518513479809,1.84288928824924,1.86917855604629
"gcc","tput","blocked","original fusion vs branch-free B-tree",262144,3.69523857175916,3.6697738998722,3.71059878851022
"clang","lat","shuffled","original fusion vs branch-free B-tree",262144,1.56275404412584,1.55080854619681,1.57741320516135
"gcc","lat","shuffled","original fusion vs branch-free B-tree",262144,1.60881442035605,1.59032500771621,1.61747451826313
"clang","tput","shuffled","original fusion vs branch-free B-tree",262144,3.60041992117188,3.57335070649678,3.68383754155886
"gcc","tput","shuffled","original fusion vs branch-free B-tree",262144,3.16848847235662,3.1313415452237,3.2074522101298
"gcc","lat","blocked","branch-free rank vs original rank",524288,1.08988733393349,1.07955675867621,1.09190656402163
"gcc","tput","blocked","branch-free rank vs original rank",524288,1.03679057414924,1.03141796646999,1.03752125566447
"clang","lat","shuffled","branch-free rank vs original rank",524288,1.03117415530408,1.00489267744238,1.0416019690777
"gcc","lat","shuffled","branch-free rank vs original rank",524288,1.06354458815063,1.06268822885295,1.07359452306138
"clang","tput","shuffled","branch-free rank vs original rank",524288,0.998222811671088,0.99768324457697,1.01876400873814
"gcc","tput","shuffled","branch-free rank vs original rank",524288,1.02430655932007,1.01531734742664,1.03493846094412
"gcc","lat","blocked","compact 128-B node vs 184-B node",524288,0.917661054241017,0.90706789323659,0.919327960804723
"gcc","tput","blocked","compact 128-B node vs 184-B node",524288,0.943108441488791,0.92693786493147,0.952397498555724
"clang","lat","shuffled","compact 128-B node vs 184-B node",524288,0.897843367061521,0.894596293576321,0.913078302607074
"gcc","lat","shuffled","compact 128-B node vs 184-B node",524288,0.882378680518307,0.877943819107992,0.882767509791939
"clang","tput","shuffled","compact 128-B node vs 184-B node",524288,0.883374621705609,0.859735683843922,0.889991464419201
"gcc","tput","shuffled","compact 128-B node vs 184-B node",524288,0.893343624012453,0.888343448503877,0.903662154018021
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",524288,1.95900258124191,1.95069327684528,1.96941932736926
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",524288,4.31620843625682,4.21299100676236,4.4276321206347
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",524288,1.37746779697799,1.36933653683259,1.39362991077628
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",524288,1.38182397217769,1.3753550299833,1.38510020906928
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",524288,3.46161311627485,3.44125970471598,3.49533504771215
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",524288,2.87725492545361,2.82583406683089,2.88589907865031
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",524288,1.87925324544342,1.86574237694135,1.90403498944604
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",524288,3.90030510861345,3.82446498112399,4.10981263078085
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",524288,1.4065824036255,1.4005967252236,1.43007500117282
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",524288,1.39397208768209,1.38712764458454,1.396692774246
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",524288,3.1149589873817,3.10114166923478,3.13313082817838
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",524288,2.57154783334638,2.55536547043715,2.63646402522687
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",524288,1.13396058249893,1.13356248085938,1.15442227293857
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",524288,1.1470607784523,1.08335139557145,1.181436018449
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",524288,1.2437964099368,1.20698987605818,1.28696902954811
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",524288,1.20369714548792,1.16028244883791,1.2224553750314
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",524288,1.03731828292094,1.01219889412818,1.09967510351903
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",524288,1.03036909644133,0.992866745786794,1.06138780880179
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",524288,2.43778081749356,2.43362609465362,2.45996674630697
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",524288,5.213463519679,5.03642800851594,5.40693295214009
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",524288,2.2010223180384,2.17786445780169,2.30236860245434
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",524288,2.25646991805324,2.19449003725647,2.27991139350441
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",524288,4.11602535716231,4.09045860177914,4.31719170222456
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",524288,3.61916700915105,3.55064955428562,3.6437734077163
"gcc","lat","blocked","original fusion vs binary search",524288,1.18336934247185,1.15630523525451,1.19733813419616
"gcc","tput","blocked","original fusion vs binary search",524288,2.20132445179171,2.15044684908218,2.3245924976291
"clang","lat","shuffled","original fusion vs binary search",524288,1.51687029846762,1.36616196658724,1.58724886577704
"gcc","lat","shuffled","original fusion vs binary search",524288,1.37513641951123,1.36144114599727,1.44255630167649
"clang","tput","shuffled","original fusion vs binary search",524288,1.41158039475409,1.2937791962448,1.43254797273102
"gcc","tput","shuffled","original fusion vs binary search",524288,2.69547732546992,2.58022778654609,2.80919832708471
"gcc","lat","blocked","original fusion vs branch-free B-tree",524288,1.86800270782316,1.86258600604318,1.87111990535842
"gcc","tput","blocked","original fusion vs branch-free B-tree",524288,4.10912246053759,4.05978920888272,4.11087152420185
"clang","lat","shuffled","original fusion vs branch-free B-tree",524288,1.56188928227716,1.52046162973566,1.58493129221453
"gcc","lat","shuffled","original fusion vs branch-free B-tree",524288,1.60451694171986,1.60399037227278,1.60656172265971
"clang","tput","shuffled","original fusion vs branch-free B-tree",524288,3.96672916696037,3.93286872711636,3.97716245112921
"gcc","tput","shuffled","original fusion vs branch-free B-tree",524288,3.429144973121,3.38123581562266,3.45543174011896
"gcc","lat","blocked","branch-free rank vs original rank",1048576,1.03657546132842,1.01070165906117,1.06015261428154
"gcc","tput","blocked","branch-free rank vs original rank",1048576,1.013332917435,1.0126770409321,1.18005534384524
"clang","lat","shuffled","branch-free rank vs original rank",1048576,1.00426798242062,1.00265510726276,1.00538431120839
"gcc","lat","shuffled","branch-free rank vs original rank",1048576,1.02273707710061,1.01814087028854,1.03467505940738
"clang","tput","shuffled","branch-free rank vs original rank",1048576,0.971762358069711,0.970203873138488,0.972241002319468
"gcc","tput","shuffled","branch-free rank vs original rank",1048576,1.03171706082665,1.02598904696671,1.03822895749187
"gcc","lat","blocked","compact 128-B node vs 184-B node",1048576,0.831748401882454,0.797115132602435,0.845166075101881
"gcc","tput","blocked","compact 128-B node vs 184-B node",1048576,0.826949907036107,0.809260834020087,0.87312714749157
"clang","lat","shuffled","compact 128-B node vs 184-B node",1048576,0.902466619936462,0.897731554170927,0.918836812156095
"gcc","lat","shuffled","compact 128-B node vs 184-B node",1048576,0.923396091009615,0.921453387541241,0.926152049235561
"clang","tput","shuffled","compact 128-B node vs 184-B node",1048576,0.952811267129491,0.929170226655275,0.956400113347272
"gcc","tput","shuffled","compact 128-B node vs 184-B node",1048576,0.940524100054895,0.940143999813698,0.947479685538746
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",1048576,1.82006736480709,1.75965758899683,1.86222606047408
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",1048576,3.05037413582128,2.96343629369823,3.0993520776075
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",1048576,1.42392271394876,1.4155223043786,1.44330848184196
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",1048576,1.47983001827399,1.47371330511209,1.48334649289149
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",1048576,3.13767688860239,3.11219967510797,3.1439696773447
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",1048576,2.42375634029813,2.39504066637538,2.44512316811811
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",1048576,2.01175708538546,1.96330856232498,2.0122795149984
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",1048576,3.99842781028911,3.85672260078648,4.0724573297536
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",1048576,1.4287900788823,1.42687341214274,1.44514323362289
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",1048576,1.42008346692968,1.41387255508592,1.45067651413576
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",1048576,3.23738535497497,3.13097755834497,3.28471617500472
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",1048576,2.6280331779333,2.61754292120784,2.67503882105776
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.599984028110526,0.598774972377087,0.615267480944579
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.513615021597344,0.453423250312002,0.519194084833521
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.660683316186363,0.65127994836998,0.672381460154337
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.661953091424624,0.661889759063207,0.680751920443478
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.533495507446777,0.531860198047366,0.544875282481443
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",1048576,0.527438267814038,0.524571514169465,0.532484046321881
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",1048576,2.01175708538546,1.96330856232498,2.0122795149984
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",1048576,3.99842781028911,3.85672260078648,4.0724573297536
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",1048576,1.4287900788823,1.42687341214274,1.44514323362289
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",1048576,1.42008346692968,1.41387255508592,1.45067651413576
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",1048576,3.23738535497497,3.13097755834497,3.28471617500472
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",1048576,2.6280331779333,2.61754292120784,2.67503882105776
"gcc","lat","blocked","original fusion vs binary search",1048576,1.51575548306807,1.51245374387071,1.55423554154282
"gcc","tput","blocked","original fusion vs binary search",1048576,2.85435191330631,2.75944612237281,2.96138636405595
"clang","lat","shuffled","original fusion vs binary search",1048576,2.13851167843563,1.56061383706649,2.14029812905096
"gcc","lat","shuffled","original fusion vs binary search",1048576,1.5854064204421,1.55677983962997,1.61281778355858
"clang","tput","shuffled","original fusion vs binary search",1048576,2.00367656850378,1.66816272871897,2.1273500468415
"gcc","tput","shuffled","original fusion vs binary search",1048576,3.06494117741309,3.06007448844836,3.31694735213737
"gcc","lat","blocked","original fusion vs branch-free B-tree",1048576,1.85322230467323,1.84188293932567,1.8781371105706
"gcc","tput","blocked","original fusion vs branch-free B-tree",1048576,2.9275440693725,2.82270328357365,3.1350787195868
"clang","lat","shuffled","original fusion vs branch-free B-tree",1048576,1.5242050178535,1.49432284753155,1.52635467415626
"gcc","lat","shuffled","original fusion vs branch-free B-tree",1048576,1.48192703222146,1.48121671327711,1.48312569895822
"clang","tput","shuffled","original fusion vs branch-free B-tree",1048576,3.21073801808163,3.20333269157476,3.31604874880198
"gcc","tput","shuffled","original fusion vs branch-free B-tree",1048576,2.60732515643543,2.58999235857655,2.62912154385414
"gcc","lat","blocked","branch-free rank vs original rank",2097152,1.02203192603936,1.01916423402939,1.02374089531126
"gcc","tput","blocked","branch-free rank vs original rank",2097152,0.94977743478623,0.938230731009867,0.996108459783735
"clang","lat","shuffled","branch-free rank vs original rank",2097152,1.01832219538441,1.00399261876966,1.02124174868178
"gcc","lat","shuffled","branch-free rank vs original rank",2097152,1.03396710950991,1.03010070319309,1.035019323992
"clang","tput","shuffled","branch-free rank vs original rank",2097152,1.02157056256842,1.01324102223743,1.02399202224138
"gcc","tput","shuffled","branch-free rank vs original rank",2097152,1.00075372437764,0.975042062779952,1.02256502029404
"gcc","lat","blocked","compact 128-B node vs 184-B node",2097152,0.81413830000087,0.764333502426998,0.817049391836353
"gcc","tput","blocked","compact 128-B node vs 184-B node",2097152,0.849796222215538,0.745003959197683,0.855752506837883
"clang","lat","shuffled","compact 128-B node vs 184-B node",2097152,0.911174270984391,0.885585384139209,0.914191617658813
"gcc","lat","shuffled","compact 128-B node vs 184-B node",2097152,0.909429008791333,0.909246183711385,0.911183194837919
"clang","tput","shuffled","compact 128-B node vs 184-B node",2097152,0.913395244679248,0.910074882140588,0.921077763577377
"gcc","tput","shuffled","compact 128-B node vs 184-B node",2097152,0.91709321608386,0.898258673371337,0.963618357030809
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",2097152,1.75339052339624,1.68620650315519,1.78512084821077
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",2097152,3.34964595553474,2.78502360066687,3.71985912586222
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",2097152,1.21155731374864,1.20918228939672,1.23336998551703
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",2097152,1.2453249738251,1.23979501285865,1.26354330230271
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",2097152,3.46833175002104,3.45371224621842,3.52209381008131
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",2097152,2.53353883594262,2.51697984850331,2.67691035061936
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",2097152,1.46152338170799,1.46126322271818,1.51020942941911
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",2097152,2.25185821096659,2.09533091738797,2.3139974147017
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",2097152,1.4528707950745,1.42000102951283,1.45451988110164
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",2097152,1.37874515698331,1.37625881291509,1.38020954814415
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",2097152,2.79474220972884,2.79114339188516,2.8460417114599
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",2097152,2.29046920161137,2.19534386722746,2.30674525414841
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.912352960628381,0.905000225438478,0.931368472332171
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.867546319968719,0.818406430459628,0.870742196938759
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.947047132888164,0.914572059285459,0.967872744980878
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.910015412747288,0.888789964061135,0.918426595176438
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.935422077968644,0.929521228038145,0.947725753551565
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",2097152,0.852710137303729,0.823546970787606,0.859076985026952
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",2097152,2.00586639048368,1.97727920271098,2.01275423686063
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",2097152,3.41961160329236,3.05942162538602,3.78501760926722
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",2097152,1.4528707950745,1.42000102951283,1.45451988110164
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",2097152,1.37874515698331,1.37625881291509,1.38020954814415
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",2097152,3.56493092640713,3.55438063220304,3.5835220953521
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",2097152,2.35567574895616,2.34767069822324,2.38649674574848
"gcc","lat","blocked","original fusion vs binary search",2097152,1.26663101782247,1.25338561701455,1.26765486865299
"gcc","tput","blocked","original fusion vs binary search",2097152,2.37169554273933,2.2904887472164,2.54762691191314
"clang","lat","shuffled","original fusion vs binary search",2097152,1.60855362864693,1.08796398358711,1.79898394665436
"gcc","lat","shuffled","original fusion vs binary search",2097152,1.18486304970144,1.14921300123701,1.18839303393719
"clang","tput","shuffled","original fusion vs binary search",2097152,1.64011716275361,1.2004854915602,1.72927856209504
"gcc","tput","shuffled","original fusion vs binary search",2097152,2.41208578300849,2.37441287014245,2.46375974960787
"gcc","lat","blocked","original fusion vs branch-free B-tree",2097152,1.75748166343218,1.73296176835069,1.75778227895328
"gcc","tput","blocked","original fusion vs branch-free B-tree",2097152,3.47445638242363,2.55154181439828,3.79664984759697
"clang","lat","shuffled","original fusion vs branch-free B-tree",2097152,1.27627637596454,1.25129511315332,1.30533657290576
"gcc","lat","shuffled","original fusion vs branch-free B-tree",2097152,1.28521125997264,1.27459711328723,1.28564708831428
"clang","tput","shuffled","original fusion vs branch-free B-tree",2097152,3.55594760679896,3.50534172413722,3.6165456562866
"gcc","tput","shuffled","original fusion vs branch-free B-tree",2097152,2.74259650892817,2.72298938582608,2.78777598765572
"gcc","lat","blocked","branch-free rank vs original rank",4194304,1.0394315344162,1.03737968519986,1.04630411608261
"gcc","tput","blocked","branch-free rank vs original rank",4194304,1.02492500229723,1.02278829022373,1.03438014112372
"clang","lat","shuffled","branch-free rank vs original rank",4194304,1.01508702660605,1.01300234436706,1.02524225091607
"gcc","lat","shuffled","branch-free rank vs original rank",4194304,1.03193745842259,1.02314597696787,1.04227929725801
"clang","tput","shuffled","branch-free rank vs original rank",4194304,1.01182878383747,1.00082391737286,1.027545663911
"gcc","tput","shuffled","branch-free rank vs original rank",4194304,1.02318227007275,1.00223258710025,1.03118071988673
"gcc","lat","blocked","compact 128-B node vs 184-B node",4194304,0.783132765252816,0.780908531245979,0.802933781944527
"gcc","tput","blocked","compact 128-B node vs 184-B node",4194304,0.816819103374277,0.809212187097214,0.844603376697717
"clang","lat","shuffled","compact 128-B node vs 184-B node",4194304,0.914408303316965,0.912131137814181,0.915316314845273
"gcc","lat","shuffled","compact 128-B node vs 184-B node",4194304,0.914207384857636,0.912171162032956,0.915250438481278
"clang","tput","shuffled","compact 128-B node vs 184-B node",4194304,0.895055283580214,0.891350941214727,0.917277887438325
"gcc","tput","shuffled","compact 128-B node vs 184-B node",4194304,0.906923946819388,0.897019500070218,0.913879520794166
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",4194304,1.77268264933075,1.77185836313984,1.78956558284101
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",4194304,3.7991731273009,3.79313953469209,3.97845876537635
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",4194304,1.21402490950717,1.20452911297063,1.21788207604412
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",4194304,1.24640756835819,1.24198803196499,1.25482094892388
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",4194304,3.67461943793911,3.58249910836579,3.68774516770482
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",4194304,2.63141199755025,2.61903484025819,2.85673408810365
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",4194304,1.22774412356368,1.20090654258656,1.23142991627714
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",4194304,2.33888337676884,2.24152404500363,2.38724090473079
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",4194304,1.264355006182,1.23339680205042,1.26580788664374
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",4194304,1.19971901757999,1.18621591094579,1.24501117832433
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",4194304,2.66547834500028,2.6318573577332,2.67978749670854
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",4194304,2.34174060703712,2.33026718003941,2.35436281924171
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",4194304,1.06835026758398,1.03279822315098,1.08027559154965
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",4194304,0.962979956389731,0.932398442614478,0.978688117231883
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",4194304,1.11150301184917,1.09904688681051,1.13947668039136
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",4194304,1.06253973945856,1.054274592607,1.08224373354906
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",4194304,1.0153221808722,0.975985778573466,1.02548044878519
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",4194304,0.927861352788588,0.915983229871107,0.951097644287185
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",4194304,2.38498596110618,2.3433886247935,2.44132662316851
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",4194304,4.37056862360555,4.33165160521806,4.76686980322341
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",4194304,1.53712561092777,1.5167598890882,1.56102428621812
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",4194304,1.49516723413948,1.47951666340326,1.51888090099401
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",4194304,4.08076172862024,4.02118942227368,4.10807939658958
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",4194304,2.91847179791626,2.6744033902684,2.92268515440689
"gcc","lat","blocked","original fusion vs binary search",4194304,0.699207273089622,0.685261714167122,0.736006251265937
"gcc","tput","blocked","original fusion vs binary search",4194304,1.27696558096473,1.21326274340389,1.31126343104695
"clang","lat","shuffled","original fusion vs binary search",4194304,1.01038231714908,0.754809354730787,1.05009752868985
"gcc","lat","shuffled","original fusion vs binary search",4194304,0.716344801064555,0.713259003466369,0.736589466564252
"clang","tput","shuffled","original fusion vs binary search",4194304,1.11598193693358,0.877780147342921,1.14911009343326
"gcc","tput","shuffled","original fusion vs binary search",4194304,1.37651289959726,1.36514855571065,1.41704633542547
"gcc","lat","blocked","original fusion vs branch-free B-tree",4194304,1.71444476139237,1.69835416416296,1.7722870002609
"gcc","tput","blocked","original fusion vs branch-free B-tree",4194304,3.79012663403949,3.40233656794353,4.18144819834073
"clang","lat","shuffled","original fusion vs branch-free B-tree",4194304,1.25851461031392,1.24293062004111,1.2642910755408
"gcc","lat","shuffled","original fusion vs branch-free B-tree",4194304,1.26764965754978,1.25831270353105,1.27559033138132
"clang","tput","shuffled","original fusion vs branch-free B-tree",4194304,3.82989006035301,3.74595796191383,3.86909924488779
"gcc","tput","shuffled","original fusion vs branch-free B-tree",4194304,2.96855907091583,2.83767784197,3.06169465088709
"gcc","lat","blocked","branch-free rank vs original rank",8388608,1.03395406041029,1.03265560687074,1.04398455598456
"gcc","tput","blocked","branch-free rank vs original rank",8388608,1.01585141316411,1.01253369302996,1.02873168995941
"clang","lat","shuffled","branch-free rank vs original rank",8388608,1.01995414623906,1.01574171977579,1.02129354538152
"gcc","lat","shuffled","branch-free rank vs original rank",8388608,1.05076051874582,1.04141055353691,1.06867643488056
"clang","tput","shuffled","branch-free rank vs original rank",8388608,1.02011022838289,1.01247684416999,1.0342027244944
"gcc","tput","shuffled","branch-free rank vs original rank",8388608,1.03382547975318,1.02592519776886,1.04019744908844
"gcc","lat","blocked","compact 128-B node vs 184-B node",8388608,0.868288895338437,0.860367214136165,0.890836187641137
"gcc","tput","blocked","compact 128-B node vs 184-B node",8388608,0.860703752788857,0.853019140982939,0.884430705533738
"clang","lat","shuffled","compact 128-B node vs 184-B node",8388608,0.913931258028293,0.903380556965568,0.917040171823552
"gcc","lat","shuffled","compact 128-B node vs 184-B node",8388608,0.891522187636069,0.89042491532652,0.905164073307708
"clang","tput","shuffled","compact 128-B node vs 184-B node",8388608,0.910938837751795,0.899661462869544,0.914864782778191
