"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"clang","lat","shuffled","fusion8_c",524288,152.3636,151.5823,152.6581,3
"gcc","lat","shuffled","fusion8_c",524288,166.6901,161.3892,204.7897,3
"clang","tput","shuffled","fusion8_c",524288,145.2911,140.8081,146.8079,3
"gcc","tput","shuffled","fusion8_c",524288,139.7217,138.208,151.6876,3
"gcc","lat","blocked","sorted_array",524288,105.957,105.7159,107.1564,3
"gcc","tput","blocked","sorted_array",524288,51.178,50.0473,52.092,3
"clang","lat","shuffled","sorted_array",524288,121.6721,120.752,121.9284,3
"gcc","lat","shuffled","sorted_array",524288,123.1979,121.6049,125.8347,3
"clang","tput","shuffled","sorted_array",524288,120.842,116.4505,121.5942,3
"gcc","tput","shuffled","sorted_array",524288,60.0464,59.9884,61.795,3
"gcc","lat","blocked","btree16_bl_a64",1048576,88.7711,88.1149,95.9534,3
"gcc","tput","blocked","btree16_bl_a64",1048576,126.6525,91.51,132.6538,3
"clang","lat","shuffled","btree16_bl_a64",1048576,173.764,173.4222,180.2612,3
"gcc","lat","shuffled","btree16_bl_a64",1048576,170.8191,163.1836,174.3088,3
"clang","tput","shuffled","btree16_bl_a64",1048576,68.222,67.6819,69.0613,3
"gcc","tput","shuffled","btree16_bl_a64",1048576,154.6249,145.1553,158.728,3
"gcc","lat","blocked","btree8",1048576,174.3195,166.9495,193.2053,3
"gcc","tput","blocked","btree8",1048576,196.3531,186.5463,196.4462,3
"clang","lat","shuffled","btree8",1048576,247.8973,243.5669,258.7067,3
"gcc","lat","shuffled","btree8",1048576,251.1414,244.6579,259.1995,3
"clang","tput","shuffled","btree8",1048576,229.8615,229.1855,236.5097,3
"gcc","tput","shuffled","btree8",1048576,223.3749,216.8961,227.1423,3
"gcc","lat","blocked","btree8_a64",1048576,189.357,158.0841,191.6031,3
"gcc","tput","blocked","btree8_a64",1048576,188.1973,182.3563,197.7951,3
"clang","lat","shuffled","btree8_a64",1048576,248.056,245.607,256.5262,3
"gcc","lat","shuffled","btree8_a64",1048576,251.9867,245.7336,260.0891,3
"clang","tput","shuffled","btree8_a64",1048576,238.7131,235.6277,241.3864,3
"gcc","tput","shuffled","btree8_a64",1048576,223.2971,217.2119,239.7034,3
"gcc","lat","blocked","btree8_bl",1048576,163.1683,155.0674,180.3696,3
"gcc","tput","blocked","btree8_bl",1048576,235.3973,221.9986,236.8958,3
"clang","lat","shuffled","btree8_bl",1048576,240.8157,238.0524,249.4614,3
"gcc","lat","shuffled","btree8_bl",1048576,242.16,238.4796,251.7685,3
"clang","tput","shuffled","btree8_bl",1048576,131.221,129.9835,135.7239,3
"gcc","tput","shuffled","btree8_bl",1048576,265.5075,256.81,288.7238,3
"gcc","lat","blocked","btree8_bl_a64",1048576,140.5563,134.4055,153.0426,3
"gcc","tput","blocked","btree8_bl_a64",1048576,221.9589,203.241,251.384,3
"clang","lat","shuffled","btree8_bl_a64",1048576,230.4291,230.3955,238.8977,3
"gcc","lat","shuffled","btree8_bl_a64",1048576,240.9088,231.4362,244.0231,3
"clang","tput","shuffled","btree8_bl_a64",1048576,126.4328,125.3586,127.9282,3
"gcc","tput","shuffled","btree8_bl_a64",1048576,261.0336,259.2316,272.9202,3
"gcc","lat","blocked","fusion16_w",1048576,169.371,162.6892,173.1415,3
"gcc","tput","blocked","fusion16_w",1048576,142.7383,140.4083,153.6575,3
"clang","lat","shuffled","fusion16_w",1048576,223.1415,221.6171,233.0963,3
"gcc","lat","shuffled","fusion16_w",1048576,234.9792,226.033,236.8668,3
"clang","tput","shuffled","fusion16_w",1048576,157.8491,154.8019,158.7006,3
"gcc","tput","shuffled","fusion16_w",1048576,171.3837,167.189,182.4829,3
"gcc","lat","blocked","fusion8",1048576,273.3795,258.3221,288.9496,3
"gcc","tput","blocked","fusion8",1048576,306.7688,269.4962,335.2859,3
"clang","lat","shuffled","fusion8",1048576,336.5341,332.2586,349.8596,3
"gcc","lat","shuffled","fusion8",1048576,348.4222,332.3135,349.0921,3
"clang","tput","shuffled","fusion8",1048576,326.77,322.7432,336.9812,3
"gcc","tput","shuffled","fusion8",1048576,320.5048,309.6024,336.47,3
"gcc","lat","blocked","fusion8_bf",1048576,281.9855,275.65,294.2886,3
"gcc","tput","blocked","fusion8_bf",1048576,296.6202,255.368,309.1904,3
"clang","lat","shuffled","fusion8_bf",1048576,340.0055,334.5993,351.3901,3
"gcc","lat","shuffled","fusion8_bf",1048576,352.9755,337.1643,358.9478,3
"clang","tput","shuffled","fusion8_bf",1048576,325.1984,315.4373,339.7522,3
"gcc","tput","shuffled","fusion8_bf",1048576,334.2911,321.6858,352.5848,3
"gcc","lat","blocked","fusion8_c",1048576,229.9774,229.6555,241.5009,3
"gcc","tput","blocked","fusion8_c",1048576,247.6761,246.4615,279.776,3
"clang","lat","shuffled","fusion8_c",1048576,311.3693,311.0382,325.7523,3
"gcc","lat","shuffled","fusion8_c",1048576,321.553,304.7852,326.5411,3
"clang","tput","shuffled","fusion8_c",1048576,297.6044,293.924,308.2962,3
"gcc","tput","shuffled","fusion8_c",1048576,306.8039,289.6606,311.2,3
"gcc","lat","blocked","sorted_array",1048576,170.9641,165.5594,174.6887,3
"gcc","tput","blocked","sorted_array",1048576,86.412,85.9879,87.3276,3
"clang","lat","shuffled","sorted_array",1048576,201.1963,171.1685,217.1707,3
"gcc","lat","shuffled","sorted_array",1048576,208.3679,208.1039,211.4029,3
"clang","tput","shuffled","sorted_array",1048576,188.0875,165.9363,190.3671,3
"gcc","tput","shuffled","sorted_array",1048576,101.7166,100.1633,101.9089,3
"gcc","lat","blocked","btree16_bl_a64",2097152,218.1534,201.4023,254.5547,3
"gcc","tput","blocked","btree16_bl_a64",2097152,249.9481,239.0625,269.8792,3
"clang","lat","shuffled","btree16_bl_a64",2097152,255.3955,247.7905,256.7368,3
"gcc","lat","shuffled","btree16_bl_a64",2097152,260.1669,251.7517,261.9919,3
"clang","tput","shuffled","btree16_bl_a64",2097152,139.4424,137.0422,140.7516,3
"gcc","tput","shuffled","btree16_bl_a64",2097152,290.0101,278.9871,341.1926,3
"gcc","lat","blocked","btree8",2097152,202.861,191.8839,241.1026,3
"gcc","tput","blocked","btree8",2097152,188.4766,186.2137,209.2056,3
"clang","lat","shuffled","btree8",2097152,255.5756,253.6758,260.704,3
"gcc","lat","shuffled","btree8",2097152,264.0961,255.4474,268.2693,3
"clang","tput","shuffled","btree8",2097152,240.2283,239.7202,244.5328,3
"gcc","tput","shuffled","btree8",2097152,238.8046,227.4551,269.1711,3
"gcc","lat","blocked","btree8_a64",2097152,186.5631,178.6224,221.5286,3
"gcc","tput","blocked","btree8_a64",2097152,185.3165,181.1295,197.58,3
"clang","lat","shuffled","btree8_a64",2097152,258.0826,255.9143,260.8246,3
"gcc","lat","shuffled","btree8_a64",2097152,264.035,253.7048,267.7811,3
"clang","tput","shuffled","btree8_a64",2097152,247.673,245.1096,255.8655,3
"gcc","tput","shuffled","btree8_a64",2097152,238.6261,230.4825,272.403,3
"gcc","lat","blocked","btree8_bl",2097152,195.8557,168.7775,263.9771,3
"gcc","tput","blocked","btree8_bl",2097152,205.5313,194.9142,240.7974,3
"clang","lat","shuffled","btree8_bl",2097152,286.6821,286.2335,293.7714,3
"gcc","lat","shuffled","btree8_bl",2097152,302.3132,282.1487,312.3688,3
"clang","tput","shuffled","btree8_bl",2097152,125.2777,123.8846,126.0696,3
"gcc","tput","shuffled","btree8_bl",2097152,272.7493,259.4101,344.9829,3
"gcc","lat","blocked","btree8_bl_a64",2097152,156.9061,155.3253,216.5848,3
"gcc","tput","blocked","btree8_bl_a64",2097152,196.6583,172.0291,222.9965,3
"clang","lat","shuffled","btree8_bl_a64",2097152,277.7405,276.1841,280.8014,3
"gcc","lat","shuffled","btree8_bl_a64",2097152,290.2084,274.5468,290.6967,3
"clang","tput","shuffled","btree8_bl_a64",2097152,119.0216,118.5822,121.3837,3
"gcc","tput","shuffled","btree8_bl_a64",2097152,268.0496,260.2524,329.3228,3
"gcc","lat","blocked","fusion16_w",2097152,309.6725,290.0223,319.2154,3
"gcc","tput","blocked","fusion16_w",2097152,262.5259,261.792,272.4976,3
"clang","lat","shuffled","fusion16_w",2097152,339.2822,331.073,341.2079,3
"gcc","lat","shuffled","fusion16_w",2097152,342.5308,331.7749,349.765,3
"clang","tput","shuffled","fusion16_w",2097152,291.2216,285.4767,299.2767,3
"gcc","tput","shuffled","fusion16_w",2097152,317.9947,302.6535,338.3224,3
"gcc","lat","blocked","fusion8",2097152,354.892,295.5551,370.8374,3
"gcc","tput","blocked","fusion8",2097152,311.0611,303.7949,344.1391,3
"clang","lat","shuffled","fusion8",2097152,350.5753,346.0022,355.9235,3
"gcc","lat","shuffled","fusion8",2097152,362.0544,345.4285,367.9672,3
"clang","tput","shuffled","fusion8",2097152,340.271,335.3027,348.2941,3
"gcc","tput","shuffled","fusion8",2097152,354.6616,335.9695,399.0631,3
"gcc","lat","blocked","fusion8_bf",2097152,341.2262,288.3408,351.8692,3
"gcc","tput","blocked","fusion8_bf",2097152,315.9409,304.1397,338.4506,3
"clang","lat","shuffled","fusion8_bf",2097152,355.9586,352.3758,362.7136,3
"gcc","lat","shuffled","fusion8_bf",2097152,373.4802,351.0956,375.9872,3
"clang","tput","shuffled","fusion8_bf",2097152,342.9657,339.8544,348.1369,3
"gcc","tput","shuffled","fusion8_bf",2097152,360.4446,337.5031,417.4301,3
"gcc","lat","blocked","fusion8_c",2097152,293.5455,238.9465,309.7321,3
"gcc","tput","blocked","fusion8_c",2097152,252.6123,247.879,292.2226,3
"clang","lat","shuffled","fusion8_c",2097152,325.9247,322.8683,330.0247,3
"gcc","lat","shuffled","fusion8_c",2097152,337.9837,318.1671,342.6041,3
"clang","tput","shuffled","fusion8_c",2097152,318.1946,311.3876,326.0513,3
"gcc","tput","shuffled","fusion8_c",2097152,319.5282,302.7374,384.3872,3
"gcc","lat","blocked","sorted_array",2097152,230.1376,228.6575,290.3168,3
"gcc","tput","blocked","sorted_array",2097152,119.1193,118.4097,123.1583,3
"clang","lat","shuffled","sorted_array",2097152,269.7342,268.3167,336.2045,3
"gcc","lat","shuffled","sorted_array",2097152,304.1992,293.5242,316.2094,3
"clang","tput","shuffled","sorted_array",2097152,255.2155,229.6463,256.1432,3
"gcc","tput","shuffled","sorted_array",2097152,146.7712,143.5364,170.6543,3
"gcc","lat","blocked","btree16_bl_a64",4194304,305.0598,290.8356,320.9457,3
"gcc","tput","blocked","btree16_bl_a64",4194304,314.9628,313.71,320.2209,3
"clang","lat","shuffled","btree16_bl_a64",4194304,351.0574,339.4089,357.637,3
"gcc","lat","shuffled","btree16_bl_a64",4194304,344.3436,335.2615,358.0963,3
"clang","tput","shuffled","btree16_bl_a64",4194304,152.9907,150.9872,155.4077,3
"gcc","tput","shuffled","btree16_bl_a64",4194304,360.2585,353.7735,376.4999,3
"gcc","lat","blocked","btree8",4194304,226.6083,194.1788,232.2052,3
"gcc","tput","blocked","btree8",4194304,191.0629,187.6923,198.4467,3
"clang","lat","shuffled","btree8",4194304,260.791,256.9626,265.6143,3
"gcc","lat","shuffled","btree8",4194304,264.7034,257.7362,279.7852,3
"clang","tput","shuffled","btree8",4194304,243.4067,239.6637,257.1167,3
"gcc","tput","shuffled","btree8",4194304,242.5613,238.269,255.925,3
"gcc","lat","blocked","btree8_a64",4194304,222.9095,197.1298,239.6225,3
"gcc","tput","blocked","btree8_a64",4194304,185.3958,179.4403,188.6932,3
"clang","lat","shuffled","btree8_a64",4194304,261.6501,257.373,264.8666,3
"gcc","lat","shuffled","btree8_a64",4194304,266.7419,258.1635,278.8055,3
"clang","tput","shuffled","btree8_a64",4194304,248.4711,246.1777,256.9763,3
"gcc","tput","shuffled","btree8_a64",4194304,244.8593,240.0543,252.5589,3
"gcc","lat","blocked","btree8_bl",4194304,241.9006,185.4721,282.5012,3
"gcc","tput","blocked","btree8_bl",4194304,197.0795,196.5973,210.2631,3
"clang","lat","shuffled","btree8_bl",4194304,292.9596,290.3503,299.0341,3
"gcc","lat","shuffled","btree8_bl",4194304,291.4795,287.5641,315.1794,3
"clang","tput","shuffled","btree8_bl",4194304,118.7424,117.7597,121.9315,3
"gcc","tput","shuffled","btree8_bl",4194304,267.7979,260.1059,281.5445,3
"gcc","lat","blocked","btree8_bl_a64",4194304,218.1686,175.7568,237.9547,3
"gcc","tput","blocked","btree8_bl_a64",4194304,171.3516,149.9832,193.4448,3
"clang","lat","shuffled","btree8_bl_a64",4194304,283.8348,282.7515,287.4634,3
"gcc","lat","shuffled","btree8_bl_a64",4194304,285.7483,278.6331,302.5818,3
"clang","tput","shuffled","btree8_bl_a64",4194304,115.3763,113.9191,116.6946,3
"gcc","tput","shuffled","btree8_bl_a64",4194304,264.9841,261.4395,273.6893,3
"gcc","lat","blocked","fusion16_w",4194304,365.3931,339.3555,394.7327,3
"gcc","tput","blocked","fusion16_w",4194304,310.5255,309.5795,326.2405,3
"clang","lat","shuffled","fusion16_w",4194304,391.7786,384.4772,397.2412,3
"gcc","lat","shuffled","fusion16_w",4194304,400.9109,396.6095,411.0779,3
"clang","tput","shuffled","fusion16_w",4194304,314.2548,302.0187,314.8544,3
"gcc","tput","shuffled","fusion16_w",4194304,361.5601,357.4417,379.5731,3
"gcc","lat","blocked","fusion8",4194304,317.6926,306.2241,353.0441,3
"gcc","tput","blocked","fusion8",4194304,291.6275,267.598,293.779,3
"clang","lat","shuffled","fusion8",4194304,354.0451,350.9232,359.8434,3
"gcc","lat","shuffled","fusion8",4194304,360.2386,354.097,385.6323,3
"clang","tput","shuffled","fusion8",4194304,339.5401,338.6993,361.9019,3
"gcc","tput","shuffled","fusion8",4194304,338.2187,332.2021,370.1721,3
"gcc","lat","blocked","fusion8_bf",4194304,320.7321,310.997,356.1096,3
"gcc","tput","blocked","fusion8_bf",4194304,298.6847,288.8,298.8678,3
"clang","lat","shuffled","fusion8_bf",4194304,361.5036,355.8838,365.509,3
"gcc","lat","shuffled","fusion8_bf",4194304,372.0093,362.352,396.2128,3
"clang","tput","shuffled","fusion8_bf",4194304,344.1772,337.5,362.0865,3
"gcc","tput","shuffled","fusion8_bf",4194304,353.7598,345.5124,374.2981,3
"gcc","lat","blocked","fusion8_c",4194304,275.6622,235.3104,307.8064,3
"gcc","tput","blocked","fusion8_c",4194304,226.1444,224.2157,259.6069,3
"clang","lat","shuffled","fusion8_c",4194304,328.1219,327.7603,334.3994,3
"gcc","lat","shuffled","fusion8_c",4194304,329.7974,328.8605,352.1332,3
"clang","tput","shuffled","fusion8_c",4194304,309.8083,304.4418,329.3518,3
"gcc","tput","shuffled","fusion8_c",4194304,313.3163,302.5146,332.3746,3
"gcc","lat","blocked","sorted_array",4194304,470.1797,441.5909,479.7287,3
"gcc","tput","blocked","sorted_array",4194304,217.5781,208.3847,219.2917,3
"clang","lat","shuffled","sorted_array",4194304,440.6815,413.118,461.1053,3
"gcc","lat","shuffled","sorted_array",4194304,510.8063,496.5042,553.8757,3
"clang","tput","shuffled","sorted_array",4194304,364.3265,337.1979,386.1496,3
"gcc","tput","shuffled","sorted_array",4194304,245.1721,244.1193,259.0073,3
"gcc","lat","blocked","btree16_bl_a64",8388608,315.0543,297.7905,348.2407,3
"gcc","tput","blocked","btree16_bl_a64",8388608,306.6788,276.6983,315.863,3
"clang","lat","shuffled","btree16_bl_a64",8388608,366.3284,356.3004,370.8023,3
"gcc","lat","shuffled","btree16_bl_a64",8388608,375.5127,355.8685,381.9794,3
"clang","tput","shuffled","btree16_bl_a64",8388608,145.0623,143.5928,145.6711,3
"gcc","tput","shuffled","btree16_bl_a64",8388608,358.5373,351.5305,361.734,3
"gcc","lat","blocked","btree8",8388608,347.2519,334.407,405.7846,3
"gcc","tput","blocked","btree8",8388608,350.8255,283.7311,384.938,3
"clang","lat","shuffled","btree8",8388608,402.3117,393.6081,405.8609,3
"gcc","lat","shuffled","btree8",8388608,422.0734,400.2167,425.4181,3
"clang","tput","shuffled","btree8",8388608,390.0101,381.1066,396.5942,3
"gcc","tput","shuffled","btree8",8388608,378.0472,371.7499,386.0016,3
"gcc","lat","blocked","btree8_a64",8388608,345.0928,340.0085,384.4818,3
"gcc","tput","blocked","btree8_a64",8388608,297.995,275.9689,395.4056,3
"clang","lat","shuffled","btree8_a64",8388608,404.866,395.9808,408.9371,3
"gcc","lat","shuffled","btree8_a64",8388608,411.5463,399.205,423.6816,3
"clang","tput","shuffled","btree8_a64",8388608,394.1925,385.2097,403.6667,3
"gcc","tput","shuffled","btree8_a64",8388608,376.4236,367.0639,376.8951,3
"gcc","lat","blocked","btree8_bl",8388608,342.5446,318.0527,388.7161,3
"gcc","tput","blocked","btree8_bl",8388608,358.2336,356.5613,431.8726,3
"clang","lat","shuffled","btree8_bl",8388608,403.4866,398.5336,415.2649,3
"gcc","lat","shuffled","btree8_bl",8388608,434.4635,400.2136,434.4818,3
"clang","tput","shuffled","btree8_bl",8388608,197.5937,193.7485,203.4409,3
"gcc","tput","shuffled","btree8_bl",8388608,434.0546,417.6315,445.7153,3
"gcc","lat","blocked","btree8_bl_a64",8388608,301.651,285.6094,392.3355,3
"gcc","tput","blocked","btree8_bl_a64",8388608,284.3582,283.3557,332.7499,3
"clang","lat","shuffled","btree8_bl_a64",8388608,387.6312,380.3055,392.0822,3
"gcc","lat","shuffled","btree8_bl_a64",8388608,414.8483,391.4108,417.9749,3
"clang","tput","shuffled","btree8_bl_a64",8388608,189.2334,185.8994,190.921,3
"gcc","tput","shuffled","btree8_bl_a64",8388608,415.8447,411.6547,419.7815,3
"gcc","lat","blocked","fusion16_w",8388608,376.4069,353.0853,387.6358,3
"gcc","tput","blocked","fusion16_w",8388608,299.6414,298.4421,309.8328,3
"clang","lat","shuffled","fusion16_w",8388608,431.0181,416.2521,438.298,3
"gcc","lat","shuffled","fusion16_w",8388608,437.4359,424.234,442.9474,3
"clang","tput","shuffled","fusion16_w",8388608,322.847,313.5559,331.3187,3
"gcc","tput","shuffled","fusion16_w",8388608,363.6688,353.5217,379.4907,3
"gcc","lat","blocked","fusion8",8388608,464.7293,455.7617,477.327,3
"gcc","tput","blocked","fusion8",8388608,450.9567,448.2407,460.82,3
"clang","lat","shuffled","fusion8",8388608,517.3325,504.6967,521.8994,3
"gcc","lat","shuffled","fusion8",8388608,532.0999,515.2466,554.5715,3
"clang","tput","shuffled","fusion8",8388608,511.2167,499.1333,528.7338,3
"gcc","tput","shuffled","fusion8",8388608,521.019,506.0287,527.7786,3
"gcc","lat","blocked","fusion8_bf",8388608,482.0831,460.1257,506.459,3
"gcc","tput","blocked","fusion8_bf",8388608,472.9919,454.0543,473.7076,3
"clang","lat","shuffled","fusion8_bf",8388608,525.3525,522.2519,539.7064,3
"gcc","lat","shuffled","fusion8_bf",8388608,556.7261,525.5783,570.6543,3
"clang","tput","shuffled","fusion8_bf",8388608,523.1857,515.7654,542.4301,3
"gcc","tput","shuffled","fusion8_bf",8388608,535.3058,526.8143,547.1161,3
"gcc","lat","blocked","fusion8_c",8388608,417.8802,400.827,445.6131,3
"gcc","tput","blocked","fusion8_c",8388608,414.1281,378.392,421.4661,3
"clang","lat","shuffled","fusion8_c",8388608,485.376,473.6877,494.5755,3
"gcc","lat","shuffled","fusion8_c",8388608,504.4525,480.3864,508.3054,3
"clang","tput","shuffled","fusion8_c",8388608,482.9819,471.08,494.2902,3
"gcc","tput","shuffled","fusion8_c",8388608,486.2778,472.0047,490.7257,3
"gcc","lat","blocked","sorted_array",8388608,842.0456,823.0988,906.778,3
"gcc","tput","blocked","sorted_array",8388608,421.7316,411.525,452.5269,3
"clang","lat","shuffled","sorted_array",8388608,687.7716,647.7097,713.3453,3
"gcc","lat","shuffled","sorted_array",8388608,902.1622,877.2385,906.0974,3
"clang","tput","shuffled","sorted_array",8388608,533.7296,504.2526,534.2819,3
"gcc","tput","shuffled","sorted_array",8388608,452.6917,438.2278,459.2056,3
"gcc","lat","blocked","btree16_bl_a64",16777216,313.0646,294.4687,318.9011,3
"gcc","tput","blocked","btree16_bl_a64",16777216,351.5259,310.7285,381.8726,3
"clang","lat","shuffled","btree16_bl_a64",16777216,364.8361,359.9457,376.1688,3
"gcc","lat","shuffled","btree16_bl_a64",16777216,374.9863,350.9445,379.1107,3
"clang","tput","shuffled","btree16_bl_a64",16777216,142.2928,141.0263,143.6966,3
"gcc","tput","shuffled","btree16_bl_a64",16777216,366.6336,351.5427,373.7122,3
"gcc","lat","blocked","btree8",16777216,391.1331,382.6324,407.9422,3
"gcc","tput","blocked","btree8",16777216,399.2722,341.6946,404.1061,3
"clang","lat","shuffled","btree8",16777216,439.1052,431.3889,460.2463,3
"gcc","lat","shuffled","btree8",16777216,458.9172,438.3911,466.0767,3
"clang","tput","shuffled","btree8",16777216,428.3691,421.1502,446.0724,3
"gcc","tput","shuffled","btree8",16777216,401.6617,390.4785,405.1941,3
"gcc","lat","blocked","btree8_a64",16777216,379.5212,379.1458,435.8795,3
"gcc","tput","blocked","btree8_a64",16777216,371.1411,337.1124,380.8655,3
"clang","lat","shuffled","btree8_a64",16777216,437.1078,429.808,457.2723,3
"gcc","lat","shuffled","btree8_a64",16777216,456.8176,429.1748,465.6311,3
"clang","tput","shuffled","btree8_a64",16777216,431.1035,428.1754,439.8438,3
"gcc","tput","shuffled","btree8_a64",16777216,398.9426,394.104,408.1055,3
"gcc","lat","blocked","btree8_bl",16777216,421.7896,403.7521,442.3965,3
"gcc","tput","blocked","btree8_bl",16777216,465.8173,386.1725,483.139,3
"clang","lat","shuffled","btree8_bl",16777216,472.3618,467.688,497.1954,3
"gcc","lat","shuffled","btree8_bl",16777216,485.5194,459.9503,488.4888,3
"clang","tput","shuffled","btree8_bl",16777216,197.3907,194.6686,203.6423,3
"gcc","tput","shuffled","btree8_bl",16777216,471.3226,450.0763,495.0851,3
"gcc","lat","blocked","btree8_bl_a64",16777216,364.6286,311.058,380.9616,3
"gcc","tput","blocked","btree8_bl_a64",16777216,454.6432,358.7433,469.9234,3
"clang","lat","shuffled","btree8_bl_a64",16777216,452.066,445.2576,473.0774,3
"gcc","lat","shuffled","btree8_bl_a64",16777216,466.2735,442.7017,478.8818,3
"clang","tput","shuffled","btree8_bl_a64",16777216,188.2095,186.6837,189.8087,3
"gcc","tput","shuffled","btree8_bl_a64",16777216,455.0613,438.6993,457.1289,3
"gcc","lat","blocked","fusion16_w",16777216,399.8047,395.7611,400.0702,3
"gcc","tput","blocked","fusion16_w",16777216,323.674,315.3717,344.2108,3
"clang","lat","shuffled","fusion16_w",16777216,431.9031,429.1138,451.767,3
"gcc","lat","shuffled","fusion16_w",16777216,448.3154,431.1295,452.2583,3
"clang","tput","shuffled","fusion16_w",16777216,315.3671,312.9608,318.5822,3
"gcc","tput","shuffled","fusion16_w",16777216,374.4553,367.5781,377.0035,3
"gcc","lat","blocked","fusion8",16777216,503.5629,476.3306,526.0147,3
"gcc","tput","blocked","fusion8",16777216,546.254,511.6974,550.1205,3
"clang","lat","shuffled","fusion8",16777216,564.2227,552.4765,589.4379,3
"gcc","lat","shuffled","fusion8",16777216,588.5132,551.239,595.3781,3
"clang","tput","shuffled","fusion8",16777216,555.4077,550.1938,560.6857,3
"gcc","tput","shuffled","fusion8",16777216,571.875,549.559,578.6423,3
"gcc","lat","blocked","fusion8_bf",16777216,517.8772,492.6117,519.3085,3
"gcc","tput","blocked","fusion8_bf",16777216,545.2972,519.3619,560.2097,3
"clang","lat","shuffled","fusion8_bf",16777216,569.928,561.0397,593.0878,3
"gcc","lat","shuffled","fusion8_bf",16777216,583.7158,556.9,603.7399,3
"clang","tput","shuffled","fusion8_bf",16777216,552.3911,536.5692,568.5623,3
"gcc","tput","shuffled","fusion8_bf",16777216,578.7338,557.2861,592.4377,3
"gcc","lat","blocked","fusion8_c",16777216,462.9028,459.6695,498.053,3
"gcc","tput","blocked","fusion8_c",16777216,482.7621,461.673,501.3428,3
"clang","lat","shuffled","fusion8_c",16777216,518.5333,513.5757,543.1961,3
"gcc","lat","shuffled","fusion8_c",16777216,538.3408,506.6223,541.748,3
"clang","tput","shuffled","fusion8_c",16777216,511.1191,505.3848,518.6478,3
"gcc","tput","shuffled","fusion8_c",16777216,526.1841,507.9605,537.8754,3
"gcc","lat","blocked","sorted_array",16777216,1140.6006,1126.7227,1197.2687,3
"gcc","tput","blocked","sorted_array",16777216,581.6528,580.3558,604.8294,3
"clang","lat","shuffled","sorted_array",16777216,900.8957,835.4965,940.6723,3
"gcc","lat","shuffled","sorted_array",16777216,1204.6738,1170.4315,1217.7902,3
"clang","tput","shuffled","sorted_array",16777216,712.1826,684.0652,746.0526,3
"gcc","tput","shuffled","sorted_array",16777216,608.5632,599.7635,612.352,3
"gcc","lat","blocked","btree16_bl_a64",33554432,415.2725,393.988,425.1205,3
"gcc","tput","blocked","btree16_bl_a64",33554432,507.2342,466.5985,531.6895,3
"clang","lat","shuffled","btree16_bl_a64",33554432,502.1057,496.7819,512.706,3
"gcc","lat","shuffled","btree16_bl_a64",33554432,499.469,493.1915,507.3654,3
"clang","tput","shuffled","btree16_bl_a64",33554432,244.3848,242.572,246.3058,3
"gcc","tput","shuffled","btree16_bl_a64",33554432,541.7694,532.6981,593.2327,3
"gcc","lat","blocked","btree8",33554432,389.8178,361.6165,416.6504,3
"gcc","tput","blocked","btree8",33554432,399.1623,381.398,422.6212,3
"clang","lat","shuffled","btree8",33554432,447.377,434.1888,451.622,3
"gcc","lat","shuffled","btree8",33554432,441.716,440.7104,472.0032,3
"clang","tput","shuffled","btree8",33554432,428.5538,422.4014,433.1543,3
"gcc","tput","shuffled","btree8",33554432,433.2062,431.7932,462.5687,3
"gcc","lat","blocked","btree8_a64",33554432,377.3804,352.8412,381.2576,3
"gcc","tput","blocked","btree8_a64",33554432,431.398,380.9448,435.1852,3
"clang","lat","shuffled","btree8_a64",33554432,445.4086,434.848,454.9805,3
"gcc","lat","shuffled","btree8_a64",33554432,443.7393,436.2442,454.538,3
"clang","tput","shuffled","btree8_a64",33554432,428.0777,427.2202,434.4055,3
"gcc","tput","shuffled","btree8_a64",33554432,432.7606,432.3364,453.0487,3
"gcc","lat","blocked","btree8_bl",33554432,388.2034,368.3807,409.4574,3
"gcc","tput","blocked","btree8_bl",33554432,423.3047,403.6392,433.6426,3
"clang","lat","shuffled","btree8_bl",33554432,486.9156,479.8996,496.5408,3
"gcc","lat","shuffled","btree8_bl",33554432,469.519,468.5776,481.4453,3
"clang","tput","shuffled","btree8_bl",33554432,190.4343,186.8088,190.4938,3
"gcc","tput","shuffled","btree8_bl",33554432,456.7673,453.6087,490.2802,3
"gcc","lat","blocked","btree8_bl_a64",33554432,364.4409,321.6537,365.9073,3
"gcc","tput","blocked","btree8_bl_a64",33554432,417.72,381.9122,441.6916,3
"clang","lat","shuffled","btree8_bl_a64",33554432,461.1664,454.5135,476.9135,3
"gcc","lat","shuffled","btree8_bl_a64",33554432,450.5493,450.5188,467.9276,3
"clang","tput","shuffled","btree8_bl_a64",33554432,182.7042,180.6656,183.7936,3
"gcc","tput","shuffled","btree8_bl_a64",33554432,443.6691,443.2205,476.7487,3
"gcc","lat","blocked","fusion16_w",33554432,533.6319,498.7564,542.3355,3
"gcc","tput","blocked","fusion16_w",33554432,520.6604,486.1252,541.1972,3
"clang","lat","shuffled","fusion16_w",33554432,607.962,597.8577,617.2043,3
"gcc","lat","shuffled","fusion16_w",33554432,600.2869,590.6158,609.9731,3
"clang","tput","shuffled","fusion16_w",33554432,559.1599,557.5546,576.9943,3
"gcc","tput","shuffled","fusion16_w",33554432,562.6495,548.8235,607.8796,3
"gcc","lat","blocked","fusion8",33554432,503.8376,484.2941,508.5358,3
"gcc","tput","blocked","fusion8",33554432,526.1765,501.0635,535.0418,3
