k,r,spread,bound_r4,fields_fit
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,17,81,0
4,3,9,81,1
4,3,12,81,1
4,3,19,81,0
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,10,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,13,81,1
4,3,13,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,13,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,5,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,2,5,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,14,81,1
4,3,14,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,11,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,5,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,17,81,0
4,3,14,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,15,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,13,81,1
4,3,12,81,1
4,2,5,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,15,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,11,81,1
4,3,11,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,14,81,1
4,2,4,16,1
4,3,15,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,15,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,10,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,2,5,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,15,81,1
4,3,15,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,14,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,13,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,14,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,5,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,13,81,1
4,3,13,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,13,81,1
4,3,14,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,15,81,1
4,3,9,81,1
4,3,12,81,1
4,2,5,16,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,15,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,11,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,2,6,16,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,14,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,5,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,2,4,16,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,13,81,1
4,3,9,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,14,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,15,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,14,81,1
4,3,13,81,1
4,3,12,81,1
4,3,15,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,2,5,16,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,13,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,10,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,17,81,0
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,15,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,14,81,1
4,3,13,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,15,81,1
4,3,9,81,1
4,3,10,81,1
4,2,4,16,1
4,3,12,81,1
4,3,10,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,15,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,3,14,81,1
4,3,15,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,15,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,11,81,1
4,3,11,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,2,5,16,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,2,6,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,5,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,13,81,1
4,3,9,81,1
4,3,13,81,1
4,3,13,81,1
4,2,4,16,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,14,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
