"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"gcc","lat","blocked","sorted_array",524288,104.2328,104.0924,106.1935,3
"gcc","tput","blocked","sorted_array",524288,51.4175,49.4537,52.2324,3
"clang","lat","shuffled","sorted_array",524288,117.9001,117.2623,118.1824,3
"gcc","lat","shuffled","sorted_array",524288,119.7769,118.9346,124.7787,3
"clang","tput","shuffled","sorted_array",524288,118.9804,117.8482,119.4717,3
"gcc","tput","shuffled","sorted_array",524288,59.1064,58.6075,60.4996,3
"gcc","lat","blocked","btree16_bl_a64",1048576,80.2719,79.8157,80.8472,3
"gcc","tput","blocked","btree16_bl_a64",1048576,32.0572,31.0638,33.313,3
"clang","lat","shuffled","btree16_bl_a64",1048576,163.8214,156.0318,165.6265,3
"gcc","lat","shuffled","btree16_bl_a64",1048576,156.7642,155.6305,160.2036,3
"clang","tput","shuffled","btree16_bl_a64",1048576,53.9978,53.9734,54.1672,3
"gcc","tput","shuffled","btree16_bl_a64",1048576,64.3097,63.4277,65.686,3
"gcc","lat","blocked","btree8",1048576,164.8956,163.3118,165.6281,3
"gcc","tput","blocked","btree8",1048576,150.7538,149.3362,154.0649,3
"clang","lat","shuffled","btree8",1048576,256.9824,246.2219,262.0346,3
"gcc","lat","shuffled","btree8",1048576,239.6011,239.1159,244.5374,3
"clang","tput","shuffled","btree8",1048576,231.6666,228.5828,237.1857,3
"gcc","tput","shuffled","btree8",1048576,221.7911,217.1188,229.0237,3
"gcc","lat","blocked","btree8_a64",1048576,162.532,161.1267,164.1922,3
"gcc","tput","blocked","btree8_a64",1048576,145.3766,138.6566,145.9259,3
"clang","lat","shuffled","btree8_a64",1048576,258.3908,250.9689,261.6592,3
"gcc","lat","shuffled","btree8_a64",1048576,244.1956,242.8421,246.7789,3
"clang","tput","shuffled","btree8_a64",1048576,235.8307,232.4783,237.8937,3
"gcc","tput","shuffled","btree8_a64",1048576,223.8388,220.2988,227.0599,3
"gcc","lat","blocked","btree8_bl",1048576,137.8738,137.4832,137.9944,3
"gcc","tput","blocked","btree8_bl",1048576,84.3216,76.7471,84.8679,3
"clang","lat","shuffled","btree8_bl",1048576,231.1829,223.2193,237.3764,3
"gcc","lat","shuffled","btree8_bl",1048576,221.4096,218.3731,225.0671,3
"clang","tput","shuffled","btree8_bl",1048576,103.0991,101.8036,103.6087,3
"gcc","tput","shuffled","btree8_bl",1048576,118.6432,118.1717,122.3328,3
"gcc","lat","blocked","btree8_bl_a64",1048576,120.3094,118.2205,123.0316,3
"gcc","tput","blocked","btree8_bl_a64",1048576,73.7015,64.6423,75.4257,3
"clang","lat","shuffled","btree8_bl_a64",1048576,224.2371,213.4949,230.4413,3
"gcc","lat","shuffled","btree8_bl_a64",1048576,209.8419,208.493,212.5198,3
"clang","tput","shuffled","btree8_bl_a64",1048576,97.731,97.3862,98.5138,3
"gcc","tput","shuffled","btree8_bl_a64",1048576,124.7345,122.7631,128.9963,3
"gcc","lat","blocked","fusion16_w",1048576,160.5698,158.728,161.5295,3
"gcc","tput","blocked","fusion16_w",1048576,128.1784,126.506,128.479,3
"clang","lat","shuffled","fusion16_w",1048576,233.7524,225.4883,236.6455,3
"gcc","lat","shuffled","fusion16_w",1048576,221.6446,221.0083,232.4036,3
"clang","tput","shuffled","fusion16_w",1048576,175.3601,169.0659,177.2873,3
"gcc","tput","shuffled","fusion16_w",1048576,168.3334,166.6901,175.7126,3
"gcc","lat","blocked","fusion8",1048576,255.7343,253.9474,258.2123,3
"gcc","tput","blocked","fusion8",1048576,240.6082,239.5569,246.8552,3
"clang","lat","shuffled","fusion8",1048576,352.8671,333.5617,361.8103,3
"gcc","lat","shuffled","fusion8",1048576,327.9556,323.613,333.8028,3
"clang","tput","shuffled","fusion8",1048576,331.0242,326.1108,343.5715,3
"gcc","tput","shuffled","fusion8",1048576,309.3414,306.0638,321.6278,3
"gcc","lat","blocked","fusion8_bf",1048576,265.0879,260.9756,269.223,3
"gcc","tput","blocked","fusion8_bf",1048576,250.1465,243.6584,282.6904,3
"clang","lat","shuffled","fusion8_bf",1048576,353.804,335.3577,363.3545,3
"gcc","lat","shuffled","fusion8_bf",1048576,334.8343,333.905,341.3925,3
"clang","tput","shuffled","fusion8_bf",1048576,321.8353,316.9022,333.3344,3
"gcc","tput","shuffled","fusion8_bf",1048576,319.1528,317.7643,329.9866,3
"gcc","lat","blocked","fusion8_c",1048576,223.9258,208.0276,224.0433,3
"gcc","tput","blocked","fusion8_c",1048576,218.4097,197.1832,233.7708,3
"clang","lat","shuffled","fusion8_c",1048576,319.2963,308.139,326.1948,3
"gcc","lat","shuffled","fusion8_c",1048576,309.2468,308.5342,315.2405,3
"clang","tput","shuffled","fusion8_c",1048576,306.6483,303.0853,309.7244,3
"gcc","tput","shuffled","fusion8_c",1048576,300.1709,298.7442,312.6556,3
"gcc","lat","blocked","sorted_array",1048576,167.5385,166.1346,169.0857,3
"gcc","tput","blocked","sorted_array",1048576,86.4838,81.2485,86.8134,3
"clang","lat","shuffled","sorted_array",1048576,169.1879,164.8682,213.7375,3
"gcc","lat","shuffled","sorted_array",1048576,206.9687,204.1199,210.6628,3
"clang","tput","shuffled","sorted_array",1048576,165.2084,161.5021,195.491,3
"gcc","tput","shuffled","sorted_array",1048576,99.8596,96.965,101.0895,3
"gcc","lat","blocked","btree16_bl_a64",2097152,178.537,171.7285,183.1696,3
"gcc","tput","blocked","btree16_bl_a64",2097152,100.177,99.7177,103.7827,3
"clang","lat","shuffled","btree16_bl_a64",2097152,240.3061,235.022,266.1453,3
"gcc","lat","shuffled","btree16_bl_a64",2097152,236.4487,234.7549,237.0911,3
"clang","tput","shuffled","btree16_bl_a64",2097152,116.478,116.275,116.684,3
"gcc","tput","shuffled","btree16_bl_a64",2097152,124.4156,123.1918,131.955,3
"gcc","lat","blocked","btree8",2097152,177.1881,174.0768,181.6757,3
"gcc","tput","blocked","btree8",2097152,164.7476,161.7874,167.6346,3
"clang","lat","shuffled","btree8",2097152,266.687,255.7663,288.8306,3
"gcc","lat","shuffled","btree8",2097152,253.1784,251.03,260.9558,3
"clang","tput","shuffled","btree8",2097152,241.7709,238.8092,246.8979,3
"gcc","tput","shuffled","btree8",2097152,234.6649,227.9587,237.4435,3
"gcc","lat","blocked","btree8_a64",2097152,173.3444,169.3085,175.5997,3
"gcc","tput","blocked","btree8_a64",2097152,159.9594,155.7602,162.5687,3
"clang","lat","shuffled","btree8_a64",2097152,266.806,260.0372,289.6301,3
"gcc","lat","shuffled","btree8_a64",2097152,252.4597,252.1149,259.0424,3
"clang","tput","shuffled","btree8_a64",2097152,244.957,238.6017,246.3715,3
"gcc","tput","shuffled","btree8_a64",2097152,234.4498,230.3192,238.5559,3
"gcc","lat","blocked","btree8_bl",2097152,159.9945,158.6746,162.5198,3
"gcc","tput","blocked","btree8_bl",2097152,76.8509,73.6862,108.2199,3
"clang","lat","shuffled","btree8_bl",2097152,283.165,276.8677,315.3091,3
"gcc","lat","shuffled","btree8_bl",2097152,269.3375,268.0801,276.7822,3
"clang","tput","shuffled","btree8_bl",2097152,97.1222,94.4321,97.1542,3
"gcc","tput","shuffled","btree8_bl",2097152,123.3932,122.6379,123.6984,3
"gcc","lat","blocked","btree8_bl_a64",2097152,131.9672,128.8513,133.4381,3
"gcc","tput","blocked","btree8_bl_a64",2097152,67.4774,59.5993,71.0785,3
"clang","lat","shuffled","btree8_bl_a64",2097152,273.5626,265.3229,302.6413,3
"gcc","lat","shuffled","btree8_bl_a64",2097152,260.8749,259.2178,264.9963,3
"clang","tput","shuffled","btree8_bl_a64",2097152,91.4749,90.7227,93.103,3
"gcc","tput","shuffled","btree8_bl_a64",2097152,120.9717,119.075,125.5341,3
"gcc","lat","blocked","fusion16_w",2097152,260.936,259.346,267.659,3
"gcc","tput","blocked","fusion16_w",2097152,225.5844,217.4591,230.7465,3
"clang","lat","shuffled","fusion16_w",2097152,349.53,341.4566,377.9266,3
"gcc","lat","shuffled","fusion16_w",2097152,326.0025,323.0835,327.2354,3
"clang","tput","shuffled","fusion16_w",2097152,326.1017,325.1068,330.9235,3
"gcc","tput","shuffled","fusion16_w",2097152,284.9701,284.1721,289.6866,3
"gcc","lat","blocked","fusion8",2097152,281.1874,278.9154,281.6406,3
"gcc","tput","blocked","fusion8",2097152,276.1276,267.0151,279.7607,3
"clang","lat","shuffled","fusion8",2097152,361.3968,346.4432,411.5845,3
"gcc","lat","shuffled","fusion8",2097152,344.6564,343.2968,355.7236,3
"clang","tput","shuffled","fusion8",2097152,340.4465,335.7956,351.3626,3
"gcc","tput","shuffled","fusion8",2097152,339.2548,333.9417,343.9926,3
"gcc","lat","blocked","fusion8_bf",2097152,287.3825,284.2606,288.327,3
"gcc","tput","blocked","fusion8_bf",2097152,265.7104,259.0714,265.976,3
"clang","lat","shuffled","fusion8_bf",2097152,369.0735,352.7908,413.2278,3
"gcc","lat","shuffled","fusion8_bf",2097152,355.0308,354.9576,368.1808,3
"clang","tput","shuffled","fusion8_bf",2097152,348.6145,343.0389,356.015,3
"gcc","tput","shuffled","fusion8_bf",2097152,334.1934,330.7877,351.7548,3
"gcc","lat","blocked","fusion8_c",2097152,233.9691,217.2699,235.5774,3
"gcc","tput","blocked","fusion8_c",2097152,221.701,197.9553,226.0254,3
"clang","lat","shuffled","fusion8_c",2097152,337.4039,321.4539,365.9485,3
"gcc","lat","shuffled","fusion8_c",2097152,323.4314,322.8104,334.8343,3
"clang","tput","shuffled","fusion8_c",2097152,317.2653,313.3301,327.9175,3
"gcc","tput","shuffled","fusion8_c",2097152,315.9668,306.4865,318.7531,3
"gcc","lat","blocked","sorted_array",2097152,222.3541,221.817,222.5296,3
"gcc","tput","blocked","sorted_array",2097152,116.5756,108.3862,117.9581,3
"clang","lat","shuffled","sorted_array",2097152,228.7872,224.6719,318.4326,3
"gcc","lat","shuffled","sorted_array",2097152,290.8829,288.8748,309.5367,3
"clang","tput","shuffled","sorted_array",2097152,207.5745,203.1845,279.7165,3
"gcc","tput","shuffled","sorted_array",2097152,140.6418,139.621,140.6479,3
"gcc","lat","blocked","btree16_bl_a64",4194304,263.0676,248.3551,266.0217,3
"gcc","tput","blocked","btree16_bl_a64",4194304,113.3865,107.8995,116.4795,3
"clang","lat","shuffled","btree16_bl_a64",4194304,325.5859,323.1155,329.6112,3
"gcc","lat","shuffled","btree16_bl_a64",4194304,320.4071,320.0912,321.0678,3
"clang","tput","shuffled","btree16_bl_a64",4194304,132.2357,131.7825,134.0591,3
"gcc","tput","shuffled","btree16_bl_a64",4194304,137.0361,135.8597,138.179,3
"gcc","lat","blocked","btree8",4194304,185.965,181.6437,188.8794,3
"gcc","tput","blocked","btree8",4194304,169.6793,168.1854,170.314,3
"clang","lat","shuffled","btree8",4194304,270.0775,262.9288,271.4615,3
"gcc","lat","shuffled","btree8",4194304,258.8943,258.1482,265.0726,3
"clang","tput","shuffled","btree8",4194304,249.6277,241.6214,250.1999,3
"gcc","tput","shuffled","btree8",4194304,243.8934,237.973,246.0968,3
"gcc","lat","blocked","btree8_a64",4194304,177.7634,177.1973,180.5878,3
"gcc","tput","blocked","btree8_a64",4194304,161.2885,160.4782,162.5458,3
"clang","lat","shuffled","btree8_a64",4194304,268.0328,261.7081,268.1168,3
"gcc","lat","shuffled","btree8_a64",4194304,256.8893,256.8405,263.176,3
"clang","tput","shuffled","btree8_a64",4194304,249.6796,243.6569,249.9741,3
"gcc","tput","shuffled","btree8_a64",4194304,246.6736,240.8569,247.6776,3
"gcc","lat","blocked","btree8_bl",4194304,166.1682,164.4333,166.42,3
"gcc","tput","blocked","btree8_bl",4194304,69.9417,66.3666,74.7849,3
"clang","lat","shuffled","btree8_bl",4194304,289.5111,281.3507,289.5523,3
"gcc","lat","shuffled","btree8_bl",4194304,275.5875,275.5722,283.0063,3
"clang","tput","shuffled","btree8_bl",4194304,91.0858,89.8804,91.3956,3
"gcc","tput","shuffled","btree8_bl",4194304,114.5386,108.4778,120.6619,3
"gcc","lat","blocked","btree8_bl_a64",4194304,132.2968,130.5084,133.9493,3
"gcc","tput","blocked","btree8_bl_a64",4194304,60.2753,54.0359,60.6781,3
"clang","lat","shuffled","btree8_bl_a64",4194304,277.6993,272.1725,278.8895,3
"gcc","lat","shuffled","btree8_bl_a64",4194304,265.4404,264.7232,269.0964,3
"clang","tput","shuffled","btree8_bl_a64",4194304,86.5479,86.0779,87.4496,3
"gcc","tput","shuffled","btree8_bl_a64",4194304,115.6036,111.3098,119.9905,3
"gcc","lat","blocked","fusion16_w",4194304,319.4672,305.8319,322.9797,3
"gcc","tput","blocked","fusion16_w",4194304,261.0916,257.5821,265.1978,3
"clang","lat","shuffled","fusion16_w",4194304,408.5327,406.5414,412.1292,3
"gcc","lat","shuffled","fusion16_w",4194304,384.0195,380.072,399.733,3
"clang","tput","shuffled","fusion16_w",4194304,351.2634,348.0255,359.2499,3
"gcc","tput","shuffled","fusion16_w",4194304,320.903,316.5894,325.3235,3
"gcc","lat","blocked","fusion8",4194304,284.8862,282.6401,291.423,3
"gcc","tput","blocked","fusion8",4194304,265.0879,254.4434,277.5085,3
"clang","lat","shuffled","fusion8",4194304,364.4058,349.6994,366.0263,3
"gcc","lat","shuffled","fusion8",4194304,349.3484,346.756,361.0001,3
"clang","tput","shuffled","fusion8",4194304,350.0351,336.6882,352.42,3
"gcc","tput","shuffled","fusion8",4194304,340.0146,332.1259,342.3996,3
"gcc","lat","blocked","fusion8_bf",4194304,296.1197,295.7275,302.3163,3
"gcc","tput","blocked","fusion8_bf",4194304,271.1288,263.1912,284.4254,3
"clang","lat","shuffled","fusion8_bf",4194304,369.9036,358.5266,370.7855,3
"gcc","lat","shuffled","fusion8_bf",4194304,361.4166,360.5057,369.3558,3
"clang","tput","shuffled","fusion8_bf",4194304,350.3235,345.9625,356.5887,3
"gcc","tput","shuffled","fusion8_bf",4194304,350.3372,332.8674,350.6165,3
"gcc","lat","blocked","fusion8_c",4194304,236.7538,231.2424,237.4496,3
"gcc","tput","blocked","fusion8_c",4194304,228.9963,214.9796,230.1605,3
"clang","lat","shuffled","fusion8_c",4194304,338.205,327.8397,338.5788,3
"gcc","lat","shuffled","fusion8_c",4194304,329.953,329.6738,337.6678,3
"clang","tput","shuffled","fusion8_c",4194304,319.1666,308.374,321.344,3
"gcc","tput","shuffled","fusion8_c",4194304,314.2593,304.2007,317.9825,3
"gcc","lat","blocked","sorted_array",4194304,407.4417,395.9518,412.4557,3
"gcc","tput","blocked","sorted_array",4194304,209.7183,202.1622,217.3187,3
"clang","lat","shuffled","sorted_array",4194304,360.6613,348.5641,463.295,3
"gcc","lat","shuffled","sorted_array",4194304,486.1572,474.2783,503.9474,3
"clang","tput","shuffled","sorted_array",4194304,313.6566,306.6895,383.5678,3
"gcc","tput","shuffled","sorted_array",4194304,243.2892,239.946,248.7442,3
"gcc","lat","blocked","btree16_bl_a64",8388608,280.5344,267.4728,304.2648,3
"gcc","tput","blocked","btree16_bl_a64",8388608,110.3775,102.3727,114.4196,3
"clang","lat","shuffled","btree16_bl_a64",8388608,343.6523,343.3609,344.1971,3
"gcc","lat","shuffled","btree16_bl_a64",8388608,338.9084,336.8515,344.0002,3
"clang","tput","shuffled","btree16_bl_a64",8388608,127.2614,124.9619,127.6611,3
"gcc","tput","shuffled","btree16_bl_a64",8388608,133.5419,132.7133,137.9471,3
"gcc","lat","blocked","btree8",8388608,307.402,304.6677,352.0844,3
"gcc","tput","blocked","btree8",8388608,290.271,282.2403,309.639,3
"clang","lat","shuffled","btree8",8388608,402.1988,397.2855,405.2383,3
"gcc","lat","shuffled","btree8",8388608,392.038,391.0263,398.5504,3
"clang","tput","shuffled","btree8",8388608,384.0637,381.7947,392.6132,3
"gcc","tput","shuffled","btree8",8388608,379.1138,371.6278,379.744,3
"gcc","lat","blocked","btree8_a64",8388608,315.7486,303.6667,350.7019,3
"gcc","tput","blocked","btree8_a64",8388608,275.7401,272.3129,288.8794,3
"clang","lat","shuffled","btree8_a64",8388608,407.515,401.3565,411.618,3
"gcc","lat","shuffled","btree8_a64",8388608,396.225,391.3696,400.1083,3
"clang","tput","shuffled","btree8_a64",8388608,383.0414,382.8064,393.0817,3
"gcc","tput","shuffled","btree8_a64",8388608,377.8763,372.2733,379.9026,3
"gcc","lat","blocked","btree8_bl",8388608,291.8167,276.1993,333.1573,3
"gcc","tput","blocked","btree8_bl",8388608,141.8854,137.2543,144.3863,3
"clang","lat","shuffled","btree8_bl",8388608,398.8251,394.046,399.9161,3
"gcc","lat","shuffled","btree8_bl",8388608,377.9251,375.7004,390.065,3
"clang","tput","shuffled","btree8_bl",8388608,155.5634,154.9362,156.4667,3
"gcc","tput","shuffled","btree8_bl",8388608,196.0419,189.6347,230.2933,3
"gcc","lat","blocked","btree8_bl_a64",8388608,254.2892,248.4375,305.748,3
"gcc","tput","blocked","btree8_bl_a64",8388608,118.0618,115.7227,121.7422,3
"clang","lat","shuffled","btree8_bl_a64",8388608,373.1094,370.694,376.6251,3
"gcc","lat","shuffled","btree8_bl_a64",8388608,357.7896,355.5481,367.8619,3
"clang","tput","shuffled","btree8_bl_a64",8388608,146.3531,145.9686,147.85,3
"gcc","tput","shuffled","btree8_bl_a64",8388608,171.8582,169.6503,185.6491,3
"gcc","lat","blocked","fusion16_w",8388608,351.0666,328.833,370.9412,3
"gcc","tput","blocked","fusion16_w",8388608,271.3959,266.6336,273.2193,3
"clang","lat","shuffled","fusion16_w",8388608,429.4312,426.3397,429.9377,3
"gcc","lat","shuffled","fusion16_w",8388608,409.4681,408.1238,414.9185,3
"clang","tput","shuffled","fusion16_w",8388608,357.5394,354.0359,358.3176,3
"gcc","tput","shuffled","fusion16_w",8388608,330.6183,325.2167,344.1315,3
"gcc","lat","blocked","fusion8",8388608,440.3,424.4141,472.403,3
"gcc","tput","blocked","fusion8",8388608,436.4532,427.7298,438.147,3
"clang","lat","shuffled","fusion8",8388608,523.3276,511.5829,525.0824,3
"gcc","lat","shuffled","fusion8",8388608,505.1804,502.446,514.6027,3
"clang","tput","shuffled","fusion8",8388608,509.9594,502.919,522.8165,3
"gcc","tput","shuffled","fusion8",8388608,510.6949,501.5198,511.8484,3
"gcc","lat","blocked","fusion8_bf",8388608,459.6664,438.2736,488.443,3
"gcc","tput","blocked","fusion8_bf",8388608,443.3716,440.0192,443.6386,3
"clang","lat","shuffled","fusion8_bf",8388608,533.3481,521.7911,534.4711,3
"gcc","lat","shuffled","fusion8_bf",8388608,536.9522,526.1002,540.7242,3
"clang","tput","shuffled","fusion8_bf",8388608,520.2148,520.1202,529.3396,3
"gcc","tput","shuffled","fusion8_bf",8388608,527.9694,514.5218,532.4234,3
"gcc","lat","blocked","fusion8_c",8388608,395.4819,380.5481,435.1227,3
"gcc","tput","blocked","fusion8_c",8388608,381.6116,375.3448,392.3676,3
"clang","lat","shuffled","fusion8_c",8388608,482.8308,478.5034,487.4435,3
"gcc","lat","shuffled","fusion8_c",8388608,478.7048,476.207,481.4743,3
"clang","tput","shuffled","fusion8_c",8388608,475.9262,467.9321,482.196,3
"gcc","tput","shuffled","fusion8_c",8388608,484.2148,477.0218,487.1918,3
"gcc","lat","blocked","sorted_array",8388608,825.7034,799.234,863.0936,3
"gcc","tput","blocked","sorted_array",8388608,409.3063,395.5338,415.9439,3
"clang","lat","shuffled","sorted_array",8388608,667.9077,582.7606,705.9067,3
"gcc","lat","shuffled","sorted_array",8388608,857.3013,847.8104,867.897,3
"clang","tput","shuffled","sorted_array",8388608,486.0046,479.0359,532.3502,3
"gcc","tput","shuffled","sorted_array",8388608,440.6372,431.5155,446.4035,3
"gcc","lat","blocked","btree16_bl_a64",16777216,278.7399,252.5391,311.2625,3
"gcc","tput","blocked","btree16_bl_a64",16777216,107.5058,104.0527,109.2896,3
"clang","lat","shuffled","btree16_bl_a64",16777216,343.1274,341.3727,343.5913,3
"gcc","lat","shuffled","btree16_bl_a64",16777216,340.8966,340.2191,341.1087,3
"clang","tput","shuffled","btree16_bl_a64",16777216,124.7299,124.2691,125.0229,3
"gcc","tput","shuffled","btree16_bl_a64",16777216,131.662,130.4962,134.4864,3
"gcc","lat","blocked","btree8",16777216,362.3444,321.0342,387.3962,3
"gcc","tput","blocked","btree8",16777216,313.1546,310.7452,316.2827,3
"clang","lat","shuffled","btree8",16777216,437.4329,435.8841,439.6164,3
"gcc","lat","shuffled","btree8",16777216,434.61,431.7993,436.2122,3
"clang","tput","shuffled","btree8",16777216,424.9023,421.434,436.0931,3
"gcc","tput","shuffled","btree8",16777216,398.7274,393.7561,405.6763,3
"gcc","lat","blocked","btree8_a64",16777216,342.424,319.2535,380.6946,3
"gcc","tput","blocked","btree8_a64",16777216,298.6084,296.6812,301.3824,3
"clang","lat","shuffled","btree8_a64",16777216,437.0697,437.059,437.2757,3
"gcc","lat","shuffled","btree8_a64",16777216,433.9691,430.5801,434.4925,3
"clang","tput","shuffled","btree8_a64",16777216,423.2544,417.8116,433.2047,3
"gcc","tput","shuffled","btree8_a64",16777216,397.4792,394.191,400.1877,3
"gcc","lat","blocked","btree8_bl",16777216,349.8077,326.3535,400.2457,3
"gcc","tput","blocked","btree8_bl",16777216,144.3802,139.9933,145.9503,3
"clang","lat","shuffled","btree8_bl",16777216,455.8517,454.8721,458.287,3
"gcc","lat","shuffled","btree8_bl",16777216,447.7417,443.8782,448.6755,3
"clang","tput","shuffled","btree8_bl",16777216,153.8284,153.1784,154.2572,3
"gcc","tput","shuffled","btree8_bl",16777216,192.9474,181.575,203.4332,3
"gcc","lat","blocked","btree8_bl_a64",16777216,303.8895,277.5574,367.3279,3
"gcc","tput","blocked","btree8_bl_a64",16777216,125.8469,121.8246,126.5778,3
"clang","lat","shuffled","btree8_bl_a64",16777216,443.1412,439.9277,449.3332,3
"gcc","lat","shuffled","btree8_bl_a64",16777216,429.4586,423.6923,429.7699,3
"clang","tput","shuffled","btree8_bl_a64",16777216,147.0215,145.8374,147.5647,3
"gcc","tput","shuffled","btree8_bl_a64",16777216,192.1432,186.5692,204.0665,3
"gcc","lat","blocked","fusion16_w",16777216,369.6152,343.6234,391.774,3
"gcc","tput","blocked","fusion16_w",16777216,274.8978,274.4629,276.2009,3
"clang","lat","shuffled","fusion16_w",16777216,434.3704,431.752,436.2244,3
"gcc","lat","shuffled","fusion16_w",16777216,427.7527,427.3071,431.5659,3
"clang","tput","shuffled","fusion16_w",16777216,354.4266,347.8546,362.5702,3
"gcc","tput","shuffled","fusion16_w",16777216,339.5248,337.1918,374.8108,3
"gcc","lat","blocked","fusion8",16777216,481.9031,463.8702,508.8348,3
"gcc","tput","blocked","fusion8",16777216,471.2631,467.7017,474.263,3
"clang","lat","shuffled","fusion8",16777216,553.8635,553.3249,557.4631,3
"gcc","lat","shuffled","fusion8",16777216,550.9094,548.6343,555.9128,3
"clang","tput","shuffled","fusion8",16777216,554.6799,544.8029,570.076,3
"gcc","tput","shuffled","fusion8",16777216,559.8358,543.7302,563.3392,3
"gcc","lat","blocked","fusion8_bf",16777216,490.8493,467.6575,527.3438,3
"gcc","tput","blocked","fusion8_bf",16777216,472.1344,464.621,476.0254,3
"clang","lat","shuffled","fusion8_bf",16777216,562.4084,562.3611,566.6595,3
"gcc","lat","shuffled","fusion8_bf",16777216,566.9418,565.8325,571.2997,3
"clang","tput","shuffled","fusion8_bf",16777216,558.8303,541.4658,575.3235,3
"gcc","tput","shuffled","fusion8_bf",16777216,557.1762,549.6811,559.8969,3
"gcc","lat","blocked","fusion8_c",16777216,427.2537,401.7349,459.7565,3
"gcc","tput","blocked","fusion8_c",16777216,406.4606,396.9803,409.3521,3
"clang","lat","shuffled","fusion8_c",16777216,518.3029,517.6788,521.1151,3
"gcc","lat","shuffled","fusion8_c",16777216,513.5818,513.3942,515.8401,3
"clang","tput","shuffled","fusion8_c",16777216,511.1313,500.7523,525.9644,3
"gcc","tput","shuffled","fusion8_c",16777216,516.2903,499.1333,519.4473,3
"gcc","lat","blocked","sorted_array",16777216,1117.6163,1117.0593,1161.0825,3
"gcc","tput","blocked","sorted_array",16777216,572.789,550.2197,575.2426,3
"clang","lat","shuffled","sorted_array",16777216,922.4396,912.3245,922.6746,3
"gcc","lat","shuffled","sorted_array",16777216,1159.8465,1151.5961,1161.9278,3
"clang","tput","shuffled","sorted_array",16777216,643.4738,635.7086,740.1031,3
"gcc","tput","shuffled","sorted_array",16777216,594.838,582.0236,598.8831,3
"gcc","lat","blocked","btree16_bl_a64",33554432,390.1505,364.1571,448.4314,3
"gcc","tput","blocked","btree16_bl_a64",33554432,182.8766,175.9491,184.7702,3
"clang","lat","shuffled","btree16_bl_a64",33554432,473.8144,473.4253,475.2213,3
"gcc","lat","shuffled","btree16_bl_a64",33554432,482.2601,481.7795,482.84,3
"clang","tput","shuffled","btree16_bl_a64",33554432,205.3101,204.0466,205.8975,3
"gcc","tput","shuffled","btree16_bl_a64",33554432,255.0369,251.358,257.0312,3
"gcc","lat","blocked","btree8",33554432,356.1676,354.8035,390.6403,3
"gcc","tput","blocked","btree8",33554432,333.6166,330.7205,334.2987,3
"clang","lat","shuffled","btree8",33554432,443.3578,441.9846,443.9224,3
"gcc","lat","shuffled","btree8",33554432,440.2359,440.0787,447.0963,3
"clang","tput","shuffled","btree8",33554432,435.9482,424.4293,438.3957,3
"gcc","tput","shuffled","btree8",33554432,428.1479,424.9588,439.0717,3
"gcc","lat","blocked","btree8_a64",33554432,344.1406,336.7477,384.2392,3
"gcc","tput","blocked","btree8_a64",33554432,319.6915,318.0603,330.4184,3
"clang","lat","shuffled","btree8_a64",33554432,439.4241,438.7314,440.6021,3
"gcc","lat","shuffled","btree8_a64",33554432,438.0219,437.1872,443.7012,3
"clang","tput","shuffled","btree8_a64",33554432,434.9884,422.4228,436.467,3
"gcc","tput","shuffled","btree8_a64",33554432,425.7874,424.9237,434.8083,3
"gcc","lat","blocked","btree8_bl",33554432,358.0093,352.124,388.5574,3
"gcc","tput","blocked","btree8_bl",33554432,137.4573,135.7147,138.7726,3
"clang","lat","shuffled","btree8_bl",33554432,466.8045,465.5746,466.9006,3
"gcc","lat","shuffled","btree8_bl",33554432,456.6315,454.5563,464.5493,3
"clang","tput","shuffled","btree8_bl",33554432,147.4747,146.9147,147.6929,3
"gcc","tput","shuffled","btree8_bl",33554432,181.5201,176.0498,183.9676,3
"gcc","lat","blocked","btree8_bl_a64",33554432,320.311,293.0435,376.0742,3
"gcc","tput","blocked","btree8_bl_a64",33554432,121.7667,113.9114,122.8561,3
"clang","lat","shuffled","btree8_bl_a64",33554432,450.4837,447.5021,452.4048,3
"gcc","lat","shuffled","btree8_bl_a64",33554432,437.3428,434.8938,445.2332,3
"clang","tput","shuffled","btree8_bl_a64",33554432,140.7578,140.3366,143.364,3
"gcc","tput","shuffled","btree8_bl_a64",33554432,191.2796,186.5067,192.4927,3
"gcc","lat","blocked","fusion16_w",33554432,493.248,475.3113,529.4373,3
"gcc","tput","blocked","fusion16_w",33554432,426.1108,425.943,430.5801,3
"clang","lat","shuffled","fusion16_w",33554432,603.5614,603.4439,607.3257,3
"gcc","lat","shuffled","fusion16_w",33554432,593.4174,586.1328,608.2443,3
"clang","tput","shuffled","fusion16_w",33554432,593.3395,577.6215,595.8084,3
"gcc","tput","shuffled","fusion16_w",33554432,528.4409,527.2766,552.4048,3
"gcc","lat","blocked","fusion8",33554432,486.9827,467.5354,517.2302,3
"gcc","tput","blocked","fusion8",33554432,468.3075,462.886,479.0283,3
"clang","lat","shuffled","fusion8",33554432,556.6345,556.3354,559.0286,3
"gcc","lat","shuffled","fusion8",33554432,556.8939,550.4501,567.4957,3
"clang","tput","shuffled","fusion8",33554432,568.9423,549.4751,576.2985,3
"gcc","tput","shuffled","fusion8",33554432,552.0813,540.2771,565.1352,3
